case,split,tau,ssa,hg_g,sun_zenith_deg,view_zenith_deg,relative_azimuth_deg,surface_albedo_for_delta_join,samples,seed,max_scatters,batch_samples,cuda_backend,cuda_device,cuda_directional_brf,cuda_standard_error_brf,cuda_ci95_low_brf,cuda_ci95_high_brf,cuda_ci95_halfwidth_brf,cuda_truncated_paths,cuda_truncated_fraction,analytic_hg_single_directional_brf,cuda_directional_higher_brf,legacy_hg_proxy_directional_brf_octave1,legacy_hg_proxy_directional_brf_octave6,legacy_hg_proxy_directional_higher_brf,effective_alpha_unclamped,effective_alpha_informative,calibration_alpha_bounded,predicted_directional_brf,directional_residual_brf,directional_abs_residual_brf,directional_abs_residual_outside_mc95,directional_acceptance_tolerance_brf,directional_acceptance_pass,delta_phase_case,delta_hemispheric_toa_reflectance,delta_hemispheric_first_reflectance,delta_hemispheric_higher_reflectance,delta_hemispheric_bottom_direct_transmittance,delta_hemispheric_bottom_diffuse_transmittance,delta_hemispheric_atmosphere_absorptance,delta_hemispheric_energy_sum,observable_contract
ccf_v1_0277,calibration,0.29999999999999999,0.999,0.75,30,40,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.012753171887606623,3.8198742483864954e-05,0.012678302352338248,0.012828041422874997,7.486953526837474e-05,0,0,0.006593592664325458,0.0061595792232811645,0.0066001928571826404,0.016561147763311967,0.0099609549061293271,0.61837236302424758,true,0.63179870842748886,0.012886911108722424,0.00013373922111580179,0.00013373922111580179,5.886968584742705e-05,0.0050000000000000001,true,liquid-dual-hg-moment,0.027936343740921434,0.02249922519721706,0.0054371185437043744,0.85920365491518558,0.11250072255820646,0.00035927878568653426,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0278,calibration,0.29999999999999999,0.999,0.75,30,65,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.069490358690361589,9.6954084223080909e-05,0.069300328685284351,0.069680388695438827,0.000190030005077238,0,0,0.032281697802263955,0.037208660888097635,0.032314011814078031,0.064233777453440208,0.031919765639362177,1.1656934235824528,true,0.63179870842748886,0.05244856450652112,-0.01704179418384047,0.01704179418384047,0.016851764178763232,0.0050000000000000001,false,liquid-dual-hg-moment,0.027936343740921434,0.02249922519721706,0.0054371185437043744,0.85920365491518558,0.11250072255820646,0.00035927878568653426,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0279,calibration,0.29999999999999999,0.999,0.75,30,65,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.039672038859926893,6.8830785132283965e-05,0.039537130521067616,0.03980694719878617,0.000134908338859277,0,0,0.018025147944535469,0.021646890915391424,0.018043191135671141,0.040512286687270867,0.022469095551599726,0.96340731052924988,true,0.63179870842748886,0.032221093493570011,-0.0074509453663568828,0.0074509453663568828,0.0073160370274976058,0.0050000000000000001,false,liquid-dual-hg-moment,0.027936343740921434,0.02249922519721706,0.0054371185437043744,0.85920365491518558,0.11250072255820646,0.00035927878568653426,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0280,calibration,0.29999999999999999,0.999,0.75,30,65,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.026083454668966184,5.3069412779045661e-05,0.025979438619919255,0.026187470718013112,0.00010401604904692816,0,0,0.011859643263876092,0.014223811405090091,0.011871514778654746,0.028952330117534147,0.017080815338879403,0.83273609150927408,true,0.63179870842748886,0.02265128033386854,-0.0034321743350976437,0.0034321743350976437,0.0033281582860507156,0.0050000000000000001,true,liquid-dual-hg-moment,0.027936343740921434,0.02249922519721706,0.0054371185437043744,0.85920365491518558,0.11250072255820646,0.00035927878568653426,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0281,angular-holdout,0.29999999999999999,0.999,0.75,50,0,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.017328888411328573,6.3319319356587597e-05,0.017204782545389662,0.017452994277267483,0.00012410586593891021,0,0,0.0088676191799671317,0.0084612692313614409,0.0088764956756427742,0.022778883728667935,0.013902388053025161,0.60861984279889725,true,0.63179870842748886,0.01765112999592618,0.00032224158459760732,0.00032224158459760732,0.00019813571865869711,0.0050000000000000001,true,liquid-dual-hg-moment,0.051088327699622113,0.043300883853692837,0.0077874438459292761,0.81509445180477225,0.13334538608294436,0.00047183441266129833,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0282,angular-holdout,0.29999999999999999,0.999,0.75,50,40,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.04761391303097267,0.00011274319401419271,0.047392936370704852,0.047834889691240487,0.00022097666026781732,0,0,0.022878010324253319,0.02473590270671935,0.022900911235488805,0.049861372970334633,0.026960461734845828,0.91748809608660065,true,0.63179870842748886,0.03991159522693765,-0.0077023178040350193,0.0077023178040350193,0.007481341143767202,0.0050000000000000001,false,liquid-dual-hg-moment,0.051088327699622113,0.043300883853692837,0.0077874438459292761,0.81509445180477225,0.13334538608294436,0.00047183441266129833,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0283,angular-holdout,0.29999999999999999,0.999,0.75,50,40,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.026808559898791207,7.9465496904848512e-05,0.026652807524857703,0.026964312272724712,0.00015575237393350427,0,0,0.01280098550694786,0.014007574391843348,0.012813799306254111,0.031786266739461458,0.018972467433207345,0.7383106304521051,true,0.63179870842748886,0.024787765926930855,-0.0020207939718603525,0.0020207939718603525,0.0018650415979268482,0.0050000000000000001,true,liquid-dual-hg-moment,0.051088327699622113,0.043300883853692837,0.0077874438459292761,0.81509445180477225,0.13334538608294436,0.00047183441266129833,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0284,angular-holdout,0.29999999999999999,0.999,0.75,50,40,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.017583535258117275,6.3027864670576436e-05,0.017460000643362946,0.017707069872871604,0.00012353461475432884,0,0,0.0084314003814100185,0.0091521348767072564,0.0084398402216316493,0.022876207026720528,0.014436366805088878,0.63396386364199975,true,0.63179870842748886,0.017552278283250646,-3.1256974866628734e-05,3.1256974866628734e-05,0,0.0050000000000000001,true,liquid-dual-hg-moment,0.051088327699622113,0.043300883853692837,0.0077874438459292761,0.81509445180477225,0.13334538608294436,0.00047183441266129833,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0285,angular-holdout,0.29999999999999999,0.999,0.75,50,65,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.1750311030995782,0.0002254678171118314,0.17458918617803901,0.17547302002111739,0.00044191692153919271,0,0,0.079276094574967801,0.095755008524610399,0.07935545002499278,0.14285198284497458,0.063496532819981799,1.5080352307752642,true,0.63179870842748886,0.11939312200025595,-0.055637981099322248,0.055637981099322248,0.055196064177783055,0.0087515551549789111,false,liquid-dual-hg-moment,0.051088327699622113,0.043300883853692837,0.0077874438459292761,0.81509445180477225,0.13334538608294436,0.00047183441266129833,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0286,angular-holdout,0.29999999999999999,0.999,0.75,50,65,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.060863386312282226,0.00011741305214370138,0.060633256730080569,0.061093515894483884,0.00023012958220165747,0,0,0.025655063903785327,0.035208322408496903,0.02568074464843376,0.059846801058915024,0.03416605641048126,1.0305058911538851,true,0.63179870842748886,0.047241134215988113,-0.013622252096294113,0.013622252096294113,0.013392122514092455,0.0050000000000000001,false,liquid-dual-hg-moment,0.051088327699622113,0.043300883853692837,0.0077874438459292761,0.81509445180477225,0.13334538608294436,0.00047183441266129833,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0287,angular-holdout,0.29999999999999999,0.999,0.75,50,65,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.032255743921991389,8.1245070904436591e-05,0.032096503583018694,0.032414984260964085,0.00015924033897269513,0,0,0.013574249139410599,0.018681494782580792,0.013587836976386988,0.036259021285048307,0.022671184308661319,0.82401935991688346,true,0.63179870842748886,0.027897874104144373,-0.0043578698178470161,0.0043578698178470161,0.004198629478874321,0.0050000000000000001,true,liquid-dual-hg-moment,0.051088327699622113,0.043300883853692837,0.0077874438459292761,0.81509445180477225,0.13334538608294436,0.00047183441266129833,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0288,calibration,0.29999999999999999,0.999,0.75,65,0,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.031712799883904644,0.0001313489742620115,0.031455355894351104,0.031970243873458183,0.00025744398955353937,0,0,0.015000051157527174,0.016712748726377472,0.015015066223750923,0.045884253128898586,0.030869186905147665,0.54140553742899189,true,0.63179870842748886,0.03450316357440622,0.0027903636905015766,0.0027903636905015766,0.0025329197009480373,0.0050000000000000001,true,liquid-dual-hg-moment,0.094443299202434647,0.0823144828566688,0.012128816345765847,0.73274080044393963,0.17213392166134356,0.00068197869228214802,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0289,calibration,0.29999999999999999,0.999,0.75,65,40,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.1057886910580584,0.00025881376790447183,0.10528141607296564,0.10629596604315115,0.00050727498509275937,0,0,0.048228401713979366,0.05756028934407903,0.048276678392371743,0.11185384434454505,0.063577165952173303,0.90536104404810147,true,0.63179870842748886,0.08839637304804257,-0.017392318010015825,0.017392318010015825,0.016885043024923066,0.0052894345529029205,false,liquid-dual-hg-moment,0.094443299202434647,0.0823144828566688,0.012128816345765847,0.73274080044393963,0.17213392166134356,0.00068197869228214802,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0290,angular-holdout,0.29999999999999999,0.999,0.75,65,40,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.047724985813203773,0.00016294414152485029,0.047405615295815065,0.04804435633059248,0.00031937051738870764,0,0,0.020937441476321979,0.026787544336881793,0.020958399876198176,0.061635363817315214,0.040676963941117042,0.65854335578384793,true,0.63179870842748886,0.046637094757071264,-0.0010878910561325089,0.0010878910561325089,0.00076852053874380127,0.0050000000000000001,true,liquid-dual-hg-moment,0.094443299202434647,0.0823144828566688,0.012128816345765847,0.73274080044393963,0.17213392166134356,0.00068197869228214802,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0291,calibration,0.29999999999999999,0.999,0.75,65,40,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.027958348971013479,0.00011938332505705027,0.02772435765390166,0.028192340288125298,0.00023399131711181881,0,0,0.012286942861592683,0.015671406109420798,0.012299242103696378,0.041858653619157124,0.029559411515460744,0.53016637700057156,true,0.63179870842748886,0.03096254087893742,0.0030041919079239407,0.0030041919079239407,0.0027702005908121219,0.0050000000000000001,true,liquid-dual-hg-moment,0.094443299202434647,0.0823144828566688,0.012128816345765847,0.73274080044393963,0.17213392166134356,0.00068197869228214802,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0292,calibration,0.29999999999999999,0.999,0.75,65,65,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.46513677185476626,0.00057019924768670249,0.46401918132930031,0.46625436238023221,0.0011175905254659502,0,0,0.21178780489590968,0.25334896695885656,0.21199980470061025,0.3632163567894231,0.15121655208881285,1.6754049967364621,true,0.63179870842748886,0.30732622719847974,-0.15781054465628652,0.15781054465628652,0.15669295413082057,0.023256838592738315,false,liquid-dual-hg-moment,0.094443299202434647,0.0823144828566688,0.012128816345765847,0.73274080044393963,0.17213392166134356,0.00068197869228214802,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0293,calibration,0.29999999999999999,0.999,0.75,65,65,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.10272490329073007,0.00023448604641487583,0.10226531063975691,0.10318449594170323,0.00045959265097315904,0,0,0.039580144127532531,0.063144759163197534,0.039619763891423958,0.10795782147972477,0.068338057588300805,0.92400576474692864,true,0.63179870842748886,0.082756040648264334,-0.019968862642465737,0.019968862642465737,0.019509269991492578,0.0051362451645365036,false,liquid-dual-hg-moment,0.094443299202434647,0.0823144828566688,0.012128816345765847,0.73274080044393963,0.17213392166134356,0.00068197869228214802,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0294,calibration,0.29999999999999999,0.999,0.75,65,65,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.047910532009053333,0.00015232051740073039,0.047611983794947903,0.048209080223158764,0.00029854821410543048,0,0,0.018288814005097707,0.029621718003955626,0.018307121126223926,0.061331864927493568,0.043024743801269638,0.68848098528553014,true,0.63179870842748886,0.045471791569163471,-0.0024387404398898624,0.0024387404398898624,0.0021401922257844319,0.0050000000000000001,true,liquid-dual-hg-moment,0.094443299202434647,0.0823144828566688,0.012128816345765847,0.73274080044393963,0.17213392166134356,0.00068197869228214802,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0295,calibration,0.29999999999999999,0.999,0.84999999999999998,30,0,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0051051703487534376,3.4773064674581107e-05,0.0050370151419912588,0.0051733255555156165,6.8155206762178858e-05,0,0,0.0030965209136442715,0.0020086494351091661,0.0030996205341784493,0.0106392842979236,0.0075396637637451507,0.26641100956886926,true,0.63179870842748886,0.0078600707415559974,0.0027549003928025598,0.0027549003928025598,0.0026867451860403809,0.0050000000000000001,true,forward-stress,0.015432811285730626,0.013262155839706143,0.0021706554460244835,0.90811968157771827,0.076092913745676949,0.00035459339087418051,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0296,calibration,0.29999999999999999,0.999,0.84999999999999998,30,40,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.011315857710436044,4.87631888270773e-05,0.011220281860334972,0.011411433560537115,9.5575850101071655e-05,0,0,0.0063379747112435368,0.0049778829991925068,0.0063443190302738105,0.01953100390035024,0.01318668487007643,0.37749313403920415,true,0.63179870842748886,0.014669305180598134,0.0033534474701620905,0.0033534474701620905,0.0032578716200610189,0.0050000000000000001,true,forward-stress,0.015432811285730626,0.013262155839706143,0.0021706554460244835,0.90811968157771827,0.076092913745676949,0.00035459339087418051,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0297,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,30,40,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0082606776061331239,4.8804599013803311e-05,0.00816502059206607,0.0083563346202001777,9.5657014067053805e-05,0,0,0.0046059467645880436,0.0036547308415450803,0.0046105573219099522,0.015237410697066307,0.010626853375156356,0.34391467657671593,true,0.63179870842748886,0.011319979001660131,0.0030593013955270074,0.0030593013955270074,0.0029636443814599536,0.0050000000000000001,true,forward-stress,0.015432811285730626,0.013262155839706143,0.0021706554460244835,0.90811968157771827,0.076092913745676949,0.00035459339087418051,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0298,calibration,0.29999999999999999,0.999,0.84999999999999998,30,40,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0062572200640368088,4.252215062386036e-05,0.0061738766488140424,0.0063405634792595752,8.3343415222766372e-05,0,0,0.003540584620370536,0.0027166354436662728,0.0035441287491196558,0.012381074190148902,0.0088369454410292467,0.30741792645376614,true,0.63179870842748886,0.0091237553364570002,0.0028665352724201914,0.0028665352724201914,0.002783191857197425,0.0050000000000000001,true,forward-stress,0.015432811285730626,0.013262155839706143,0.0021706554460244835,0.90811968157771827,0.076092913745676949,0.00035459339087418051,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0299,calibration,0.29999999999999999,0.999,0.84999999999999998,30,65,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.03852780141320996,0.00010122397244815851,0.03832940242721157,0.038726200399208349,0.00019839898599838951,0,0,0.017758395204297728,0.020769406208912232,0.017776171375673399,0.047551993471784827,0.029775822096111428,0.69752586987764853,true,0.63179870842748886,0.036570721146987617,-0.0019570802662223427,0.0019570802662223427,0.0017586812802239532,0.0050000000000000001,true,forward-stress,0.015432811285730626,0.013262155839706143,0.0021706554460244835,0.90811968157771827,0.076092913745676949,0.00035459339087418051,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0300,calibration,0.29999999999999999,0.999,0.84999999999999998,30,65,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.020885354310911548,7.2565660042948554e-05,0.020743125617227368,0.021027583004595729,0.00014222869368418073,0,0,0.0097705607457389751,0.011114793565172573,0.009780341086825798,0.030150295146300934,0.020369954059475136,0.54564647189287596,true,0.63179870842748886,0.022640271411242648,0.0017549171003310993,0.0017549171003310993,0.0016126884066469185,0.0050000000000000001,true,forward-stress,0.015432811285730626,0.013262155839706143,0.0021706554460244835,0.90811968157771827,0.076092913745676949,0.00035459339087418051,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0301,calibration,0.29999999999999999,0.999,0.84999999999999998,30,65,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.013327961577318402,5.6233323562764217e-05,0.013217744263135385,0.01343817889150142,0.0001102173141830174,0,0,0.0063804342192648623,0.0069475273580535402,0.0063868210403051672,0.02160978889606327,0.015222967855758104,0.45638455154627622,true,0.63179870842748886,0.015998285648966014,0.0026703240716476114,0.0026703240716476114,0.002560106757464594,0.0050000000000000001,true,forward-stress,0.015432811285730626,0.013262155839706143,0.0021706554460244835,0.90811968157771827,0.076092913745676949,0.00035459339087418051,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0302,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,50,0,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0086054524328773741,6.1477670836685458e-05,0.0084849561980374702,0.008725948667717278,0.00012049623483990392,0,0,0.0047823879373232632,0.0038230644955541109,0.0047871751124356991,0.017288979740054347,0.012501804627618648,0.30580101108829522,true,0.63179870842748886,0.012681011954065529,0.0040755595211881546,0.0040755595211881546,0.0039550632863482506,0.0050000000000000001,true,forward-stress,0.030838121993522281,0.027634910652675926,0.0032032113408463556,0.87822609094458404,0.090465825537392686,0.0004699615245009614,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0303,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,50,40,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.024964669211944995,0.00011057429670229472,0.024747943590408498,0.025181394833481491,0.00021672562153649683,0,0,0.012537021622792187,0.012427647589152808,0.012549571193986173,0.037580112353666144,0.025030541159679971,0.49649935692048386,true,0.63179870842748886,0.028351285198719094,0.003386615986774099,0.003386615986774099,0.0031698903652376022,0.0050000000000000001,true,forward-stress,0.030838121993522281,0.027634910652675926,0.0032032113408463556,0.87822609094458404,0.090465825537392686,0.0004699615245009614,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0304,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,50,40,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.013371093375862519,7.9455305844021134e-05,0.013215360976408238,0.0135268257753168,0.00015573239945428086,0,0,0.0069211535029740289,0.0064499398728884898,0.0069280815845585873,0.024082481162877433,0.017154399578318845,0.3759933329896582,true,0.63179870842748886,0.017759281000404935,0.004388187624542416,0.004388187624542416,0.0042324552250881352,0.0050000000000000001,true,forward-stress,0.030838121993522281,0.027634910652675926,0.0032032113408463556,0.87822609094458404,0.090465825537392686,0.0004699615245009614,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0305,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,50,40,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0087077516178132395,6.6833603043577776e-05,0.0085767577558478279,0.0088387454797786511,0.00013099386196541163,0,0,0.0045274386875793658,0.0041803129302338737,0.0045319706582376031,0.017381110623634021,0.012849139965396418,0.32533795580807218,true,0.63179870842748886,0.012645508722120852,0.003937757104307613,0.003937757104307613,0.0038067632423422013,0.0050000000000000001,true,forward-stress,0.030838121993522281,0.027634910652675926,0.0032032113408463556,0.87822609094458404,0.090465825537392686,0.0004699615245009614,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0306,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,50,65,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.10570320656226809,0.00023900865622489327,0.1052347495960673,0.10617166352846888,0.00046845696620079202,0,0,0.044721735262524133,0.060981471299743954,0.044766501764288424,0.10637070564933031,0.061604203885041883,0.98989139464475517,true,0.63179870842748886,0.083643191710797288,-0.022060014851470799,0.022060014851470799,0.021591557885270007,0.0052851603281134051,false,forward-stress,0.030838121993522281,0.027634910652675926,0.0032032113408463556,0.87822609094458404,0.090465825537392686,0.0004699615245009614,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0307,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,50,65,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.032267105522066714,0.00012112268298225075,0.032029705063421503,0.032504505980711924,0.00023740045864521081,0,0,0.013937315832643762,0.018329789689422952,0.013951267099743503,0.045141090817415644,0.031189823717672142,0.58768494029792484,true,0.63179870842748886,0.03364300617355008,0.0013759006514833666,0.0013759006514833666,0.0011385001928381558,0.0050000000000000001,true,forward-stress,0.030838121993522281,0.027634910652675926,0.0032032113408463556,0.87822609094458404,0.090465825537392686,0.0004699615245009614,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0308,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,50,65,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.016413583638053147,8.5809687265509942e-05,0.016245396651012749,0.016581770625093546,0.00016818698704039806,0,0,0.0072904757673397198,0.0091231078707134268,0.0072977735408806003,0.027476982012957941,0.02017920847207734,0.45210434707274982,true,0.63179870842748886,0.020039673617087223,0.003626089979034075,0.003626089979034075,0.003457902991993677,0.0050000000000000001,true,forward-stress,0.030838121993522281,0.027634910652675926,0.0032032113408463556,0.87822609094458404,0.090465825537392686,0.0004699615245009614,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0309,calibration,0.29999999999999999,0.999,0.84999999999999998,65,0,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.016831276585595439,0.00014460330431602833,0.016547854109136024,0.017114699062054855,0.00028342247645941551,0,0,0.008121090369079445,0.0087101862165159943,0.0081292195886681143,0.036394129309186653,0.028264909720518538,0.30816253448681458,true,0.63179870842748886,0.025978823824322633,0.0091475472387271932,0.0091475472387271932,0.0088641247622677777,0.0050000000000000001,false,forward-stress,0.060477736094365624,0.055305041177308174,0.0051726949170574493,0.82078083337417618,0.11804977118360703,0.00069165934785120342,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0310,calibration,0.29999999999999999,0.999,0.84999999999999998,65,40,0,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.061007938482863122,0.0002832893763790482,0.060452691305160185,0.06156318566056606,0.00055524717770293747,0,0,0.026800976017099562,0.03420696246576356,0.026827803820920478,0.087552862655296895,0.060725058834376414,0.56330884024436745,true,0.63179870842748886,0.065166989757841853,0.0041590512749787312,0.0041590512749787312,0.0036038040972757937,0.0050000000000000001,true,forward-stress,0.060477736094365624,0.055305041177308174,0.0051726949170574493,0.82078083337417618,0.11804977118360703,0.00069165934785120342,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0311,angular-holdout,0.29999999999999999,0.999,0.84999999999999998,65,40,90,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.024753360929986493,0.00016224410226134027,0.024435362489554267,0.025071359370418718,0.0003179984404322253,0,0,0.011360042552241408,0.013393318377745085,0.011371413966207616,0.048756922460276353,0.037385508494068735,0.35824892898995753,true,0.63179870842748886,0.034980158532698952,0.010226797602712459,0.010226797602712459,0.0099087991622802338,0.0050000000000000001,false,forward-stress,0.060477736094365624,0.055305041177308174,0.0051726949170574493,0.82078083337417618,0.11804977118360703,0.00069165934785120342,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0312,calibration,0.29999999999999999,0.999,0.84999999999999998,65,40,180,0,4194304,5999168895323013141,96,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.014294454216004591,0.00012533578963325813,0.014048796068323405,0.014540112363685777,0.00024565814768118602,0,0,0.0066034419674823033,0.0076910122485222875,0.0066100520195018055,0.033267295830748875,0.02665724381124707,0.28851490810454078,true,0.63179870842748886,0.023445454177664873,0.0091509999616602826,0.0091509999616602826,0.0089053418139790966,0.0050000000000000001,false,forward-stress,0.060477736094365624,0.055305041177308174,0.0051726949170574493,0.82078083337417618,0.11804977118360703,0.00069165934785120342,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
