# GOES-R ABI FM4 SRF ch 1035 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
 10.6519000         938.8      0.03189600
 10.6530300         938.7      0.03161100
 10.6541700         938.6      0.03132800
 10.6553000         938.5      0.03104500
 10.6564400         938.4      0.03076200
 10.6575700         938.3      0.03047900
 10.6587100         938.2      0.03019700
 10.6598400         938.1      0.02990300
 10.6609800         938.0      0.02951000
 10.6621200         937.9      0.02922600
 10.6632500         937.8      0.02894300
 10.6643900         937.7      0.02865900
 10.6655300         937.6      0.02837600
 10.6666700         937.5      0.02809600
 10.6678000         937.4      0.02775800
 10.6689400         937.3      0.02725800
 10.6700800         937.2      0.02677600
 10.6712200         937.1      0.02625200
 10.6723600         937.0      0.02576600
 10.6735000         936.9      0.02525200
 10.6746400         936.8      0.02470000
 10.6757800         936.7      0.02415600
 10.6769200         936.6      0.02358800
 10.6780600         936.5      0.02303600
 10.6792000         936.4      0.02271400
 10.6803400         936.3      0.02242000
 10.6814800         936.2      0.02216000
 10.6826200         936.1      0.02189900
 10.6837600         936.0      0.02162600
 10.6849000         935.9      0.02137500
 10.6860400         935.8      0.02105700
 10.6871900         935.7      0.02075200
 10.6883300         935.6      0.02048600
 10.6894700         935.5      0.01981800
 10.6906100         935.4      0.01913400
 10.6917600         935.3      0.01842100
 10.6929000         935.2      0.01773400
 10.6940400         935.1      0.01707900
 10.6951900         935.0      0.01632000
 10.6963300         934.9      0.01561900
 10.6974800         934.8      0.01490300
 10.6986200         934.7      0.01444500
 10.6997600         934.6      0.01447900
 10.7009100         934.5      0.01451400
 10.7020500         934.4      0.01465700
 10.7032000         934.3      0.01473900
 10.7043500         934.2      0.01484900
 10.7054900         934.1      0.01494300
 10.7066400         934.0      0.01503000
 10.7077800         933.9      0.01517400
 10.7089300         933.8      0.01517600
 10.7100800         933.7      0.01517000
 10.7112300         933.6      0.01516500
 10.7123700         933.5      0.01515900
 10.7135200         933.4      0.01515400
 10.7146700         933.3      0.01512100
 10.7158200         933.2      0.01503000
 10.7169600         933.1      0.01501900
 10.7181100         933.0      0.01500800
 10.7192600         932.9      0.01484600
 10.7204100         932.8      0.01462500
 10.7215600         932.7      0.01436900
 10.7227100         932.6      0.01407200
 10.7238600         932.5      0.01384200
 10.7250100         932.4      0.01355200
 10.7261600         932.3      0.01326000
 10.7273100         932.2      0.01303300
 10.7284600         932.1      0.01272900
 10.7296100         932.0      0.01253700
 10.7307700         931.9      0.01237600
 10.7319200         931.8      0.01220500
 10.7330700         931.7      0.01192700
 10.7342200         931.6      0.01176500
 10.7353700         931.5      0.01158900
 10.7365300         931.4      0.01139500
 10.7376800         931.3      0.01121000
 10.7388300         931.2      0.01101300
 10.7399800         931.1      0.01072500
 10.7411400         931.0      0.01038000
 10.7422900         930.9      0.01003500
 10.7434500         930.8      0.00969100
 10.7446000         930.7      0.00934800
 10.7457600         930.6      0.00900300
 10.7469100         930.5      0.00866600
 10.7480700         930.4      0.00832100
 10.7492200         930.3      0.00805000
 10.7503800         930.2      0.00815700
 10.7515300         930.1      0.00848100
 10.7526900         930.0      0.00878100
 10.7538400         929.9      0.00908200
 10.7550000         929.8      0.00938200
 10.7561600         929.7      0.00967800
 10.7573100         929.6      0.00998400
 10.7584700         929.5      0.01028600
 10.7596300         929.4      0.01051700
 10.7607900         929.3      0.01050700
 10.7619500         929.2      0.01042600
 10.7631000         929.1      0.01034500
 10.7642600         929.0      0.01027500
 10.7654200         928.9      0.01019300
 10.7665800         928.8      0.01011200
 10.7677400         928.7      0.01004000
 10.7689000         928.6      0.00996500
 10.7700600         928.5      0.00987400
 10.7712200         928.4      0.00969700
 10.7723800         928.3      0.00951700
 10.7735400         928.2      0.00933500
 10.7747000         928.1      0.00915500
 10.7758600         928.0      0.00898100
 10.7770200         927.9      0.00879600
 10.7781800         927.8      0.00862400
 10.7793500         927.7      0.00844000
 10.7805100         927.6      0.00829400
 10.7816700         927.5      0.00820900
 10.7828300         927.4      0.00813000
 10.7840000         927.3      0.00805100
 10.7851600         927.2      0.00797200
 10.7863200         927.1      0.00789200
 10.7874900         927.0      0.00781300
 10.7886500         926.9      0.00773400
 10.7898100         926.8      0.00765300
 10.7909800         926.7      0.00742400
 10.7921400         926.6      0.00697400
 10.7933100         926.5      0.00652500
 10.7944700         926.4      0.00607200
 10.7956400         926.3      0.00562100
 10.7968000         926.2      0.00517000
 10.7979700         926.1      0.00471900
 10.7991400         926.0      0.00426300
 10.8003000         925.9      0.00382600
 10.8014700         925.8      0.00383200
 10.8026400         925.7      0.00442100
 10.8038000         925.6      0.00494400
 10.8049700         925.5      0.00547300
 10.8061400         925.4      0.00599600
 10.8073100         925.3      0.00652000
 10.8084700         925.2      0.00704800
 10.8096400         925.1      0.00757400
 10.8108100         925.0      0.00812300
 10.8119800         924.9      0.00814500
 10.8131500         924.8      0.00800000
 10.8143200         924.7      0.00784300
 10.8154900         924.6      0.00769300
 10.8166600         924.5      0.00753900
 10.8178300         924.4      0.00738900
 10.8190000         924.3      0.00723200
 10.8201700         924.2      0.00708500
 10.8213400         924.1      0.00693100
 10.8225100         924.0      0.00678100
 10.8236800         923.9      0.00662900
 10.8248500         923.8      0.00648100
 10.8260300         923.7      0.00632600
 10.8272000         923.6      0.00617800
 10.8283700         923.5      0.00602500
 10.8295400         923.4      0.00587500
 10.8307200         923.3      0.00572100
 10.8318900         923.2      0.00557600
 10.8330600         923.1      0.00547800
 10.8342400         923.0      0.00538400
 10.8354100         922.9      0.00529600
 10.8365800         922.8      0.00520300
 10.8377600         922.7      0.00510700
 10.8389300         922.6      0.00501200
 10.8401100         922.5      0.00491700
 10.8412800         922.4      0.00482500
 10.8424600         922.3      0.00479500
 10.8436300         922.2      0.00493500
 10.8448100         922.1      0.00510200
 10.8459900         922.0      0.00527500
 10.8471600         921.9      0.00544200
 10.8483400         921.8      0.00561200
 10.8495200         921.7      0.00578000
 10.8506900         921.6      0.00594900
 10.8518700         921.5      0.00613400
 10.8530500         921.4      0.00607900
 10.8542300         921.3      0.00562400
 10.8554100         921.2      0.00511900
 10.8565800         921.1      0.00462600
 10.8577600         921.0      0.00412400
 10.8589400         920.9      0.00362900
 10.8601200         920.8      0.00312800
 10.8613000         920.7      0.00263000
 10.8624800         920.6      0.00210700
 10.8636600         920.5      0.00196900
 10.8648400         920.4      0.00213900
 10.8660200         920.3      0.00237300
 10.8672000         920.2      0.00260000
 10.8683800         920.1      0.00282200
 10.8695700         920.0      0.00304400
 10.8707500         919.9      0.00326700
 10.8719300         919.8      0.00348900
 10.8731100         919.7      0.00371600
 10.8742900         919.6      0.00380200
 10.8754800         919.5      0.00377700
 10.8766600         919.4      0.00375100
 10.8778400         919.3      0.00371800
 10.8790300         919.2      0.00368600
 10.8802100         919.1      0.00366600
 10.8813900         919.0      0.00363300
 10.8825800         918.9      0.00360400
 10.8837600         918.8      0.00357500
 10.8849500         918.7      0.00353000
 10.8861300         918.6      0.00348300
 10.8873200         918.5      0.00344700
 10.8885000         918.4      0.00339800
 10.8896900         918.3      0.00334900
 10.8908700         918.2      0.00330100
 10.8920600         918.1      0.00325300
 10.8932500         918.0      0.00320400
 10.8944300         917.9      0.00321100
 10.8956200         917.8      0.00356200
 10.8968100         917.7      0.00410300
 10.8979900         917.6      0.00463000
 10.8991800         917.5      0.00514500
 10.9003700         917.4      0.00567300
 10.9015600         917.3      0.00619800
 10.9027500         917.2      0.00671700
 10.9039400         917.1      0.00724300
 10.9051300         917.0      0.00769700
 10.9063100         916.9      0.00727900
 10.9075000         916.8      0.00674300
 10.9086900         916.7      0.00622400
 10.9098800         916.6      0.00569900
 10.9110700         916.5      0.00518100
 10.9122700         916.4      0.00465200
 10.9134600         916.3      0.00412900
 10.9146500         916.2      0.00359000
 10.9158400         916.1      0.00318100
 10.9170300         916.0      0.00308400
 10.9182200         915.9      0.00302300
 10.9194100         915.8      0.00296900
 10.9206100         915.7      0.00291000
 10.9218000         915.6      0.00285600
 10.9229900         915.5      0.00279400
 10.9241900         915.4      0.00274200
 10.9253800         915.3      0.00269100
 10.9265700         915.2      0.00274800
 10.9277700         915.1      0.00303100
 10.9289600         915.0      0.00333700
 10.9301600         914.9      0.00364100
 10.9313500         914.8      0.00395000
 10.9325500         914.7      0.00425900
 10.9337400         914.6      0.00456200
 10.9349400         914.5      0.00486500
 10.9361300         914.4      0.00515300
 10.9373300         914.3      0.00513700
 10.9385300         914.2      0.00446900
 10.9397200         914.1      0.00383000
 10.9409200         914.0      0.00320000
 10.9421200         913.9      0.00257000
 10.9433100         913.8      0.00194000
 10.9445100         913.7      0.00130300
