# GOES-R ABI FM4 SRF ch 064 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.5993770       16684.0      0.68753400
  0.5994130       16683.0      0.68988100
  0.5994490       16682.0      0.69222800
  0.5994840       16681.0      0.69457300
  0.5995200       16680.0      0.69691500
  0.5995560       16679.0      0.69925100
  0.5995920       16678.0      0.70158200
  0.5996280       16677.0      0.70390400
  0.5996640       16676.0      0.70621600
  0.5997000       16675.0      0.70851800
  0.5997360       16674.0      0.71080700
  0.5997720       16673.0      0.71308200
  0.5998080       16672.0      0.71534200
  0.5998440       16671.0      0.71758500
  0.5998800       16670.0      0.71980900
  0.5999160       16669.0      0.72200700
  0.5999520       16668.0      0.72417000
  0.5999880       16667.0      0.72630000
  0.6000240       16666.0      0.72840900
  0.6000600       16665.0      0.73052200
  0.6000960       16664.0      0.73263800
  0.6001320       16663.0      0.73475600
  0.6001680       16662.0      0.73687400
  0.6002040       16661.0      0.73899100
  0.6002400       16660.0      0.74110500
  0.6002760       16659.0      0.74321400
  0.6003120       16658.0      0.74531700
  0.6003480       16657.0      0.74741200
  0.6003840       16656.0      0.74949600
  0.6004200       16655.0      0.75156900
  0.6004560       16654.0      0.75362900
  0.6004920       16653.0      0.75567300
  0.6005280       16652.0      0.75770100
  0.6005650       16651.0      0.75971000
  0.6006010       16650.0      0.76169900
  0.6006370       16649.0      0.76366700
  0.6006730       16648.0      0.76561000
  0.6007090       16647.0      0.76752900
  0.6007450       16646.0      0.76942000
  0.6007810       16645.0      0.77128300
  0.6008170       16644.0      0.77311500
  0.6008530       16643.0      0.77491000
  0.6008890       16642.0      0.77665500
  0.6009250       16641.0      0.77834900
  0.6009620       16640.0      0.77999200
  0.6009980       16639.0      0.78158600
  0.6010340       16638.0      0.78315200
  0.6010700       16637.0      0.78471600
  0.6011060       16636.0      0.78627500
  0.6011420       16635.0      0.78782800
  0.6011780       16634.0      0.78937200
  0.6012140       16633.0      0.79090700
  0.6012510       16632.0      0.79243000
  0.6012870       16631.0      0.79393900
  0.6013230       16630.0      0.79543300
  0.6013590       16629.0      0.79690900
  0.6013950       16628.0      0.79836600
  0.6014310       16627.0      0.79980200
  0.6014680       16626.0      0.80121500
  0.6015040       16625.0      0.80260300
  0.6015400       16624.0      0.80396400
  0.6015760       16623.0      0.80529600
  0.6016120       16622.0      0.80659800
  0.6016490       16621.0      0.80786700
  0.6016850       16620.0      0.80910200
  0.6017210       16619.0      0.81030100
  0.6017570       16618.0      0.81146200
  0.6017930       16617.0      0.81258200
  0.6018300       16616.0      0.81365300
  0.6018660       16615.0      0.81467700
  0.6019020       16614.0      0.81565800
  0.6019380       16613.0      0.81659800
  0.6019740       16612.0      0.81750000
  0.6020110       16611.0      0.81836900
  0.6020470       16610.0      0.81922000
  0.6020830       16609.0      0.82005700
  0.6021190       16608.0      0.82088100
  0.6021560       16607.0      0.82169200
  0.6021920       16606.0      0.82248900
  0.6022280       16605.0      0.82327300
  0.6022650       16604.0      0.82404500
  0.6023010       16603.0      0.82480300
  0.6023370       16602.0      0.82554900
  0.6023730       16601.0      0.82628200
  0.6024100       16600.0      0.82700300
  0.6024460       16599.0      0.82771100
  0.6024820       16598.0      0.82840700
  0.6025190       16597.0      0.82909100
  0.6025550       16596.0      0.82976300
  0.6025910       16595.0      0.83042300
  0.6026270       16594.0      0.83107000
  0.6026640       16593.0      0.83170700
  0.6027000       16592.0      0.83233100
  0.6027360       16591.0      0.83294300
  0.6027730       16590.0      0.83354000
  0.6028090       16589.0      0.83412000
  0.6028450       16588.0      0.83468300
  0.6028820       16587.0      0.83522800
  0.6029180       16586.0      0.83575500
  0.6029540       16585.0      0.83626300
  0.6029910       16584.0      0.83675100
  0.6030270       16583.0      0.83722500
  0.6030640       16582.0      0.83769500
  0.6031000       16581.0      0.83816200
  0.6031360       16580.0      0.83862500
  0.6031730       16579.0      0.83908200
  0.6032090       16578.0      0.83953300
  0.6032450       16577.0      0.83997700
  0.6032820       16576.0      0.84041200
  0.6033180       16575.0      0.84083700
  0.6033550       16574.0      0.84125200
  0.6033910       16573.0      0.84165600
  0.6034270       16572.0      0.84204700
  0.6034640       16571.0      0.84242400
  0.6035000       16570.0      0.84278700
  0.6035370       16569.0      0.84313400
  0.6035730       16568.0      0.84346500
  0.6036100       16567.0      0.84377800
  0.6036460       16566.0      0.84407200
  0.6036820       16565.0      0.84434700
  0.6037190       16564.0      0.84460400
  0.6037550       16563.0      0.84484500
  0.6037920       16562.0      0.84507400
  0.6038280       16561.0      0.84529100
  0.6038650       16560.0      0.84550100
  0.6039010       16559.0      0.84570400
  0.6039380       16558.0      0.84590400
  0.6039740       16557.0      0.84610400
  0.6040110       16556.0      0.84630400
  0.6040470       16555.0      0.84650200
  0.6040840       16554.0      0.84669700
  0.6041200       16553.0      0.84688900
  0.6041570       16552.0      0.84707800
  0.6041930       16551.0      0.84726400
  0.6042300       16550.0      0.84744700
  0.6042660       16549.0      0.84762800
  0.6043030       16548.0      0.84780800
  0.6043390       16547.0      0.84798500
  0.6043760       16546.0      0.84816100
  0.6044120       16545.0      0.84833500
  0.6044490       16544.0      0.84850900
  0.6044850       16543.0      0.84868100
  0.6045220       16542.0      0.84885300
  0.6045580       16541.0      0.84902400
  0.6045950       16540.0      0.84919400
  0.6046310       16539.0      0.84936500
  0.6046680       16538.0      0.84953700
  0.6047050       16537.0      0.84970700
  0.6047410       16536.0      0.84987700
  0.6047780       16535.0      0.85004500
  0.6048140       16534.0      0.85021100
  0.6048510       16533.0      0.85037500
  0.6048870       16532.0      0.85053400
  0.6049240       16531.0      0.85069000
  0.6049610       16530.0      0.85084200
  0.6049970       16529.0      0.85098800
  0.6050340       16528.0      0.85113100
  0.6050700       16527.0      0.85127200
  0.6051070       16526.0      0.85141100
  0.6051440       16525.0      0.85154900
  0.6051800       16524.0      0.85168400
  0.6052170       16523.0      0.85181700
  0.6052540       16522.0      0.85194800
  0.6052900       16521.0      0.85207600
  0.6053270       16520.0      0.85220100
  0.6053640       16519.0      0.85232300
  0.6054000       16518.0      0.85244200
  0.6054370       16517.0      0.85255700
  0.6054730       16516.0      0.85266900
  0.6055100       16515.0      0.85277700
  0.6055470       16514.0      0.85288000
  0.6055830       16513.0      0.85297800
  0.6056200       16512.0      0.85307000
  0.6056570       16511.0      0.85315700
  0.6056940       16510.0      0.85324000
  0.6057300       16509.0      0.85332000
  0.6057670       16508.0      0.85339900
  0.6058040       16507.0      0.85347800
  0.6058400       16506.0      0.85355800
  0.6058770       16505.0      0.85364000
  0.6059140       16504.0      0.85372400
  0.6059500       16503.0      0.85381300
  0.6059870       16502.0      0.85390800
  0.6060240       16501.0      0.85400800
  0.6060610       16500.0      0.85411100
  0.6060970       16499.0      0.85421600
  0.6061340       16498.0      0.85432500
  0.6061710       16497.0      0.85443600
  0.6062080       16496.0      0.85455100
  0.6062440       16495.0      0.85466800
  0.6062810       16494.0      0.85478900
  0.6063180       16493.0      0.85491300
  0.6063550       16492.0      0.85504000
  0.6063910       16491.0      0.85517100
  0.6064280       16490.0      0.85530500
  0.6064650       16489.0      0.85544300
  0.6065020       16488.0      0.85558600
  0.6065380       16487.0      0.85573500
  0.6065750       16486.0      0.85589200
  0.6066120       16485.0      0.85605600
  0.6066490       16484.0      0.85622600
  0.6066860       16483.0      0.85640100
  0.6067220       16482.0      0.85657900
  0.6067590       16481.0      0.85676200
  0.6067960       16480.0      0.85694700
  0.6068330       16479.0      0.85713300
  0.6068700       16478.0      0.85732100
  0.6069070       16477.0      0.85750900
  0.6069430       16476.0      0.85769600
  0.6069800       16475.0      0.85788200
  0.6070170       16474.0      0.85806700
  0.6070540       16473.0      0.85825400
  0.6070910       16472.0      0.85844500
  0.6071280       16471.0      0.85863900
  0.6071650       16470.0      0.85883400
  0.6072010       16469.0      0.85903000
  0.6072380       16468.0      0.85922600
  0.6072750       16467.0      0.85942100
  0.6073120       16466.0      0.85961500
  0.6073490       16465.0      0.85980600
  0.6073860       16464.0      0.85999300
  0.6074230       16463.0      0.86017700
  0.6074600       16462.0      0.86035600
  0.6074970       16461.0      0.86053400
  0.6075330       16460.0      0.86070900
  0.6075700       16459.0      0.86088200
  0.6076070       16458.0      0.86105300
  0.6076440       16457.0      0.86122300
  0.6076810       16456.0      0.86139100
  0.6077180       16455.0      0.86155900
  0.6077550       16454.0      0.86172600
  0.6077920       16453.0      0.86189200
  0.6078290       16452.0      0.86205900
  0.6078660       16451.0      0.86222500
  0.6079030       16450.0      0.86239100
  0.6079400       16449.0      0.86255800
  0.6079770       16448.0      0.86272600
  0.6080140       16447.0      0.86289400
  0.6080510       16446.0      0.86306100
  0.6080880       16445.0      0.86322600
  0.6081250       16444.0      0.86339100
  0.6081620       16443.0      0.86355500
  0.6081990       16442.0      0.86372000
  0.6082360       16441.0      0.86388600
  0.6082730       16440.0      0.86405400
  0.6083100       16439.0      0.86422400
  0.6083470       16438.0      0.86439800
  0.6083840       16437.0      0.86457500
  0.6084210       16436.0      0.86475500
  0.6084580       16435.0      0.86493900
  0.6084950       16434.0      0.86512600
  0.6085320       16433.0      0.86531500
  0.6085690       16432.0      0.86550600
  0.6086060       16431.0      0.86569800
  0.6086430       16430.0      0.86589200
  0.6086800       16429.0      0.86608800
  0.6087170       16428.0      0.86628300
  0.6087540       16427.0      0.86647900
  0.6087910       16426.0      0.86667500
  0.6088280       16425.0      0.86687100
  0.6088650       16424.0      0.86706600
  0.6089020       16423.0      0.86726000
  0.6089390       16422.0      0.86745200
  0.6089760       16421.0      0.86764300
  0.6090130       16420.0      0.86783100
  0.6090500       16419.0      0.86802100
  0.6090880       16418.0      0.86821100
  0.6091250       16417.0      0.86840200
  0.6091620       16416.0      0.86859100
  0.6091990       16415.0      0.86877800
  0.6092360       16414.0      0.86896100
  0.6092730       16413.0      0.86914000
  0.6093100       16412.0      0.86931400
  0.6093470       16411.0      0.86948300
  0.6093850       16410.0      0.86964900
  0.6094220       16409.0      0.86981400
  0.6094590       16408.0      0.86997600
  0.6094960       16407.0      0.87013600
  0.6095330       16406.0      0.87029400
  0.6095700       16405.0      0.87045100
  0.6096070       16404.0      0.87060500
  0.6096450       16403.0      0.87075900
  0.6096820       16402.0      0.87091000
  0.6097190       16401.0      0.87106100
  0.6097560       16400.0      0.87121000
  0.6097930       16399.0      0.87135800
  0.6098300       16398.0      0.87150500
  0.6098680       16397.0      0.87165100
  0.6099050       16396.0      0.87179600
  0.6099420       16395.0      0.87194100
  0.6099790       16394.0      0.87208500
  0.6100160       16393.0      0.87222800
  0.6100540       16392.0      0.87237100
  0.6100910       16391.0      0.87251200
  0.6101280       16390.0      0.87265000
  0.6101650       16389.0      0.87278700
  0.6102030       16388.0      0.87292000
  0.6102400       16387.0      0.87305000
  0.6102770       16386.0      0.87317600
  0.6103140       16385.0      0.87329800
  0.6103520       16384.0      0.87341800
  0.6103890       16383.0      0.87353600
  0.6104260       16382.0      0.87365200
  0.6104630       16381.0      0.87376600
  0.6105010       16380.0      0.87387800
  0.6105380       16379.0      0.87398900
  0.6105750       16378.0      0.87409900
  0.6106120       16377.0      0.87420800
  0.6106500       16376.0      0.87431700
  0.6106870       16375.0      0.87442600
  0.6107240       16374.0      0.87453600
  0.6107620       16373.0      0.87464500
  0.6107990       16372.0      0.87475600
  0.6108360       16371.0      0.87486700
  0.6108740       16370.0      0.87498000
  0.6109110       16369.0      0.87509400
  0.6109480       16368.0      0.87521000
  0.6109860       16367.0      0.87532900
  0.6110230       16366.0      0.87545000
  0.6110600       16365.0      0.87557200
  0.6110980       16364.0      0.87569700
  0.6111350       16363.0      0.87582400
  0.6111720       16362.0      0.87595200
  0.6112100       16361.0      0.87608200
  0.6112470       16360.0      0.87621600
  0.6112840       16359.0      0.87635300
  0.6113220       16358.0      0.87649400
  0.6113590       16357.0      0.87663700
  0.6113960       16356.0      0.87678200
  0.6114340       16355.0      0.87692900
  0.6114710       16354.0      0.87707700
  0.6115090       16353.0      0.87722600
  0.6115460       16352.0      0.87737500
  0.6115830       16351.0      0.87752300
  0.6116210       16350.0      0.87767000
  0.6116580       16349.0      0.87781600
  0.6116960       16348.0      0.87796000
  0.6117330       16347.0      0.87810200
  0.6117700       16346.0      0.87824000
  0.6118080       16345.0      0.87837500
  0.6118450       16344.0      0.87850600
  0.6118830       16343.0      0.87863300
  0.6119200       16342.0      0.87875400
  0.6119580       16341.0      0.87887000
  0.6119950       16340.0      0.87898000
  0.6120330       16339.0      0.87908100
  0.6120700       16338.0      0.87917300
  0.6121070       16337.0      0.87926200
  0.6121450       16336.0      0.87935200
  0.6121820       16335.0      0.87944400
  0.6122200       16334.0      0.87953500
  0.6122570       16333.0      0.87962500
  0.6122950       16332.0      0.87971400
  0.6123320       16331.0      0.87980300
  0.6123700       16330.0      0.87989100
  0.6124070       16329.0      0.87997900
  0.6124450       16328.0      0.88006700
  0.6124820       16327.0      0.88015500
  0.6125200       16326.0      0.88024400
  0.6125570       16325.0      0.88033200
  0.6125950       16324.0      0.88042100
  0.6126320       16323.0      0.88051100
  0.6126700       16322.0      0.88060100
  0.6127080       16321.0      0.88069200
  0.6127450       16320.0      0.88078400
  0.6127830       16319.0      0.88087700
  0.6128200       16318.0      0.88097200
  0.6128580       16317.0      0.88106700
  0.6128950       16316.0      0.88116400
  0.6129330       16315.0      0.88126300
  0.6129700       16314.0      0.88136400
  0.6130080       16313.0      0.88146700
  0.6130460       16312.0      0.88158100
  0.6130830       16311.0      0.88168600
  0.6131210       16310.0      0.88177800
  0.6131580       16309.0      0.88186800
  0.6131960       16308.0      0.88195400
  0.6132340       16307.0      0.88203900
  0.6132710       16306.0      0.88212000
  0.6133090       16305.0      0.88220000
  0.6133460       16304.0      0.88227800
  0.6133840       16303.0      0.88235400
  0.6134220       16302.0      0.88242900
  0.6134590       16301.0      0.88250100
  0.6134970       16300.0      0.88257300
  0.6135350       16299.0      0.88264400
  0.6135720       16298.0      0.88271300
  0.6136100       16297.0      0.88278200
  0.6136480       16296.0      0.88285100
  0.6136850       16295.0      0.88291800
  0.6137230       16294.0      0.88298600
  0.6137610       16293.0      0.88305400
  0.6137980       16292.0      0.88312100
  0.6138360       16291.0      0.88318900
  0.6138740       16290.0      0.88325700
  0.6139110       16289.0      0.88332600
  0.6139490       16288.0      0.88339600
  0.6139870       16287.0      0.88346600
  0.6140240       16286.0      0.88353600
  0.6140620       16285.0      0.88360600
  0.6141000       16284.0      0.88367500
  0.6141370       16283.0      0.88374200
  0.6141750       16282.0      0.88380800
  0.6142130       16281.0      0.88387400
  0.6142510       16280.0      0.88393900
  0.6142880       16279.0      0.88400300
  0.6143260       16278.0      0.88406800
  0.6143640       16277.0      0.88413300
  0.6144020       16276.0      0.88419800
  0.6144390       16275.0      0.88426300
  0.6144770       16274.0      0.88432900
  0.6145150       16273.0      0.88439600
  0.6145530       16272.0      0.88446400
  0.6145900       16271.0      0.88453400
  0.6146280       16270.0      0.88460400
  0.6146660       16269.0      0.88467700
  0.6147040       16268.0      0.88475100
  0.6147420       16267.0      0.88482800
  0.6147790       16266.0      0.88490700
  0.6148170       16265.0      0.88498800
  0.6148550       16264.0      0.88507200
  0.6148930       16263.0      0.88515900
  0.6149310       16262.0      0.88524900
  0.6149680       16261.0      0.88534300
  0.6150060       16260.0      0.88546000
  0.6150440       16259.0      0.88558100
  0.6150820       16258.0      0.88570500
  0.6151200       16257.0      0.88583200
  0.6151570       16256.0      0.88596200
  0.6151950       16255.0      0.88609400
  0.6152330       16254.0      0.88622700
  0.6152710       16253.0      0.88636300
  0.6153090       16252.0      0.88650000
  0.6153470       16251.0      0.88663800
  0.6153850       16250.0      0.88677600
  0.6154220       16249.0      0.88691600
  0.6154600       16248.0      0.88705500
  0.6154980       16247.0      0.88719500
  0.6155360       16246.0      0.88733400
  0.6155740       16245.0      0.88747300
  0.6156120       16244.0      0.88761000
  0.6156500       16243.0      0.88774700
  0.6156880       16242.0      0.88788200
  0.6157260       16241.0      0.88801500
  0.6157640       16240.0      0.88814600
  0.6158010       16239.0      0.88827500
  0.6158390       16238.0      0.88840200
  0.6158770       16237.0      0.88852500
  0.6159150       16236.0      0.88864500
  0.6159530       16235.0      0.88875900
  0.6159910       16234.0      0.88887000
  0.6160290       16233.0      0.88898100
  0.6160670       16232.0      0.88908900
  0.6161050       16231.0      0.88919400
  0.6161430       16230.0      0.88929700
  0.6161810       16229.0      0.88939900
  0.6162190       16228.0      0.88949900
  0.6162570       16227.0      0.88959900
  0.6162950       16226.0      0.88969800
  0.6163330       16225.0      0.88979700
  0.6163710       16224.0      0.88989600
  0.6164090       16223.0      0.88999600
  0.6164470       16222.0      0.89009700
  0.6164850       16221.0      0.89019900
  0.6165230       16220.0      0.89030300
  0.6165610       16219.0      0.89041000
  0.6165990       16218.0      0.89051900
  0.6166370       16217.0      0.89063100
  0.6166750       16216.0      0.89074600
  0.6167130       16215.0      0.89086600
  0.6167510       16214.0      0.89098900
  0.6167890       16213.0      0.89111700
  0.6168270       16212.0      0.89125000
  0.6168650       16211.0      0.89139100
  0.6169030       16210.0      0.89154800
  0.6169410       16209.0      0.89171700
  0.6169790       16208.0      0.89189400
  0.6170170       16207.0      0.89207500
  0.6170550       16206.0      0.89226000
  0.6170930       16205.0      0.89245100
  0.6171320       16204.0      0.89264600
  0.6171700       16203.0      0.89284500
  0.6172080       16202.0      0.89304900
  0.6172460       16201.0      0.89325500
  0.6172840       16200.0      0.89346500
  0.6173220       16199.0      0.89367700
  0.6173600       16198.0      0.89389200
  0.6173980       16197.0      0.89410900
  0.6174360       16196.0      0.89432700
  0.6174750       16195.0      0.89454600
  0.6175130       16194.0      0.89476600
  0.6175510       16193.0      0.89498600
  0.6175890       16192.0      0.89520600
  0.6176270       16191.0      0.89542600
  0.6176650       16190.0      0.89564500
  0.6177030       16189.0      0.89586200
  0.6177420       16188.0      0.89607800
  0.6177800       16187.0      0.89629200
  0.6178180       16186.0      0.89650300
  0.6178560       16185.0      0.89671300
  0.6178940       16184.0      0.89692400
  0.6179320       16183.0      0.89713700
  0.6179710       16182.0      0.89735500
  0.6180090       16181.0      0.89758000
  0.6180470       16180.0      0.89781000
  0.6180850       16179.0      0.89804200
  0.6181230       16178.0      0.89827700
  0.6181620       16177.0      0.89851600
  0.6182000       16176.0      0.89875600
  0.6182380       16175.0      0.89899900
  0.6182760       16174.0      0.89924500
  0.6183140       16173.0      0.89949200
  0.6183530       16172.0      0.89974200
  0.6183910       16171.0      0.89999300
  0.6184290       16170.0      0.90024700
  0.6184670       16169.0      0.90050100
  0.6185060       16168.0      0.90075800
  0.6185440       16167.0      0.90101500
  0.6185820       16166.0      0.90127400
  0.6186200       16165.0      0.90153400
  0.6186590       16164.0      0.90179500
  0.6186970       16163.0      0.90205700
  0.6187350       16162.0      0.90231900
  0.6187740       16161.0      0.90258400
  0.6188120       16160.0      0.90285300
  0.6188500       16159.0      0.90312400
  0.6188880       16158.0      0.90339900
  0.6189270       16157.0      0.90367500
  0.6189650       16156.0      0.90395400
  0.6190030       16155.0      0.90423500
  0.6190420       16154.0      0.90451900
  0.6190800       16153.0      0.90480500
  0.6191180       16152.0      0.90509300
  0.6191570       16151.0      0.90538400
  0.6191950       16150.0      0.90567700
  0.6192330       16149.0      0.90597100
  0.6192720       16148.0      0.90626600
  0.6193100       16147.0      0.90656300
  0.6193480       16146.0      0.90686000
  0.6193870       16145.0      0.90715800
  0.6194250       16144.0      0.90745600
  0.6194640       16143.0      0.90775400
  0.6195020       16142.0      0.90805200
  0.6195400       16141.0      0.90834900
  0.6195790       16140.0      0.90864500
  0.6196170       16139.0      0.90894100
  0.6196550       16138.0      0.90923400
  0.6196940       16137.0      0.90952800
  0.6197320       16136.0      0.90982100
  0.6197710       16135.0      0.91011600
  0.6198090       16134.0      0.91040900
  0.6198480       16133.0      0.91070300
  0.6198860       16132.0      0.91099500
  0.6199240       16131.0      0.91128500
  0.6199630       16130.0      0.91157400
  0.6200010       16129.0      0.91185900
  0.6200400       16128.0      0.91214300
  0.6200780       16127.0      0.91242700
  0.6201170       16126.0      0.91271000
  0.6201550       16125.0      0.91299200
  0.6201940       16124.0      0.91327400
  0.6202320       16123.0      0.91355400
  0.6202700       16122.0      0.91383300
  0.6203090       16121.0      0.91411100
  0.6203470       16120.0      0.91438700
  0.6203860       16119.0      0.91466200
  0.6204240       16118.0      0.91493500
  0.6204630       16117.0      0.91520600
  0.6205010       16116.0      0.91547500
  0.6205400       16115.0      0.91574100
  0.6205780       16114.0      0.91600500
  0.6206170       16113.0      0.91626600
  0.6206550       16112.0      0.91652500
  0.6206940       16111.0      0.91678200
  0.6207320       16110.0      0.91703600
  0.6207710       16109.0      0.91728700
  0.6208100       16108.0      0.91753700
  0.6208480       16107.0      0.91778500
  0.6208870       16106.0      0.91803000
  0.6209250       16105.0      0.91827400
  0.6209640       16104.0      0.91851600
  0.6210020       16103.0      0.91875600
  0.6210410       16102.0      0.91899500
  0.6210790       16101.0      0.91923300
  0.6211180       16100.0      0.91947000
  0.6211570       16099.0      0.91970600
  0.6211950       16098.0      0.91994100
  0.6212340       16097.0      0.92017400
  0.6212720       16096.0      0.92040600
  0.6213110       16095.0      0.92063600
  0.6213500       16094.0      0.92086300
  0.6213880       16093.0      0.92108900
  0.6214270       16092.0      0.92131200
  0.6214650       16091.0      0.92153300
  0.6215040       16090.0      0.92175200
  0.6215430       16089.0      0.92196700
  0.6215810       16088.0      0.92218100
  0.6216200       16087.0      0.92239400
  0.6216590       16086.0      0.92260600
  0.6216970       16085.0      0.92281600
  0.6217360       16084.0      0.92302300
  0.6217750       16083.0      0.92322900
  0.6218130       16082.0      0.92343100
  0.6218520       16081.0      0.92363000
  0.6218910       16080.0      0.92382400
  0.6219290       16079.0      0.92401500
  0.6219680       16078.0      0.92420100
  0.6220070       16077.0      0.92438200
  0.6220450       16076.0      0.92455800
  0.6220840       16075.0      0.92473100
  0.6221230       16074.0      0.92490000
  0.6221610       16073.0      0.92506600
  0.6222000       16072.0      0.92522900
  0.6222390       16071.0      0.92538900
  0.6222780       16070.0      0.92554700
  0.6223160       16069.0      0.92570300
  0.6223550       16068.0      0.92585700
  0.6223940       16067.0      0.92600900
  0.6224320       16066.0      0.92616000
  0.6224710       16065.0      0.92630900
  0.6225100       16064.0      0.92645800
  0.6225490       16063.0      0.92660800
  0.6225870       16062.0      0.92675700
  0.6226260       16061.0      0.92690600
  0.6226650       16060.0      0.92705300
  0.6227040       16059.0      0.92719900
  0.6227430       16058.0      0.92734200
  0.6227810       16057.0      0.92748300
  0.6228200       16056.0      0.92762000
  0.6228590       16055.0      0.92775400
  0.6228980       16054.0      0.92788300
  0.6229370       16053.0      0.92800700
  0.6229750       16052.0      0.92812500
  0.6230140       16051.0      0.92823800
  0.6230530       16050.0      0.92834800
  0.6230920       16049.0      0.92845600
  0.6231310       16048.0      0.92856100
  0.6231690       16047.0      0.92866300
  0.6232080       16046.0      0.92876200
  0.6232470       16045.0      0.92885700
  0.6232860       16044.0      0.92894700
  0.6233250       16043.0      0.92903300
  0.6233640       16042.0      0.92911300
  0.6234030       16041.0      0.92918700
  0.6234410       16040.0      0.92925400
  0.6234800       16039.0      0.92931700
  0.6235190       16038.0      0.92937500
  0.6235580       16037.0      0.92943000
  0.6235970       16036.0      0.92948100
  0.6236360       16035.0      0.92953000
  0.6236750       16034.0      0.92957700
  0.6237140       16033.0      0.92962300
  0.6237520       16032.0      0.92966800
  0.6237910       16031.0      0.92971400
  0.6238300       16030.0      0.92976000
  0.6238690       16029.0      0.92980700
  0.6239080       16028.0      0.92985700
  0.6239470       16027.0      0.92990900
  0.6239860       16026.0      0.92996500
  0.6240250       16025.0      0.93002300
  0.6240640       16024.0      0.93008300
  0.6241030       16023.0      0.93014500
  0.6241420       16022.0      0.93020800
  0.6241810       16021.0      0.93027300
  0.6242200       16020.0      0.93034100
  0.6242590       16019.0      0.93041000
  0.6242980       16018.0      0.93048300
  0.6243370       16017.0      0.93055800
  0.6243760       16016.0      0.93063700
  0.6244150       16015.0      0.93072000
  0.6244540       16014.0      0.93080800
  0.6244930       16013.0      0.93090000
  0.6245320       16012.0      0.93099500
  0.6245710       16011.0      0.93109400
  0.6246100       16010.0      0.93119500
  0.6246490       16009.0      0.93129800
  0.6246880       16008.0      0.93140400
  0.6247270       16007.0      0.93151000
  0.6247660       16006.0      0.93161800
  0.6248050       16005.0      0.93172500
  0.6248440       16004.0      0.93183300
  0.6248830       16003.0      0.93194000
  0.6249220       16002.0      0.93204600
  0.6249610       16001.0      0.93215100
  0.6250000       16000.0      0.93225400
  0.6250390       15999.0      0.93236200
  0.6250780       15998.0      0.93248000
  0.6251170       15997.0      0.93260200
  0.6251560       15996.0      0.93272100
  0.6251950       15995.0      0.93283200
  0.6252340       15994.0      0.93292800
  0.6252740       15993.0      0.93300300
  0.6253130       15992.0      0.93305300
  0.6253520       15991.0      0.93309500
  0.6253910       15990.0      0.93313500
  0.6254300       15989.0      0.93317400
  0.6254690       15988.0      0.93321100
  0.6255080       15987.0      0.93324600
  0.6255470       15986.0      0.93327900
  0.6255860       15985.0      0.93331000
  0.6256260       15984.0      0.93333800
  0.6256650       15983.0      0.93336500
  0.6257040       15982.0      0.93338800
  0.6257430       15981.0      0.93341000
  0.6257820       15980.0      0.93342800
  0.6258210       15979.0      0.93344400
  0.6258610       15978.0      0.93345700
  0.6259000       15977.0      0.93346700
  0.6259390       15976.0      0.93347400
  0.6259780       15975.0      0.93347700
  0.6260170       15974.0      0.93347700
  0.6260560       15973.0      0.93347200
  0.6260960       15972.0      0.93346400
  0.6261350       15971.0      0.93345400
  0.6261740       15970.0      0.93344400
  0.6262130       15969.0      0.93343800
  0.6262530       15968.0      0.93343700
  0.6262920       15967.0      0.93343900
  0.6263310       15966.0      0.93344300
  0.6263700       15965.0      0.93344900
  0.6264090       15964.0      0.93345600
  0.6264490       15963.0      0.93346600
  0.6264880       15962.0      0.93347700
  0.6265270       15961.0      0.93349100
  0.6265660       15960.0      0.93350500
  0.6266060       15959.0      0.93352100
  0.6266450       15958.0      0.93353900
  0.6266840       15957.0      0.93355800
  0.6267230       15956.0      0.93357800
  0.6267630       15955.0      0.93359900
  0.6268020       15954.0      0.93362200
  0.6268410       15953.0      0.93364500
  0.6268810       15952.0      0.93366900
  0.6269200       15951.0      0.93369500
  0.6269590       15950.0      0.93372000
  0.6269990       15949.0      0.93374700
  0.6270380       15948.0      0.93378100
  0.6270770       15947.0      0.93382900
  0.6271170       15946.0      0.93388200
  0.6271560       15945.0      0.93393600
  0.6271950       15944.0      0.93398500
  0.6272350       15943.0      0.93403000
  0.6272740       15942.0      0.93407300
  0.6273130       15941.0      0.93411400
  0.6273530       15940.0      0.93415400
  0.6273920       15939.0      0.93419300
  0.6274310       15938.0      0.93423200
  0.6274710       15937.0      0.93427000
  0.6275100       15936.0      0.93430800
  0.6275490       15935.0      0.93434700
  0.6275890       15934.0      0.93438600
  0.6276280       15933.0      0.93442700
  0.6276680       15932.0      0.93446900
  0.6277070       15931.0      0.93451200
  0.6277460       15930.0      0.93455800
  0.6277860       15929.0      0.93460600
  0.6278250       15928.0      0.93465700
  0.6278650       15927.0      0.93471100
  0.6279040       15926.0      0.93476900
  0.6279430       15925.0      0.93483000
  0.6279830       15924.0      0.93489500
  0.6280220       15923.0      0.93496900
  0.6280620       15922.0      0.93506300
  0.6281010       15921.0      0.93517400
  0.6281410       15920.0      0.93529500
  0.6281800       15919.0      0.93542500
  0.6282200       15918.0      0.93556200
  0.6282590       15917.0      0.93570800
  0.6282990       15916.0      0.93586100
  0.6283380       15915.0      0.93602000
  0.6283780       15914.0      0.93618600
  0.6284170       15913.0      0.93635800
  0.6284570       15912.0      0.93653500
  0.6284960       15911.0      0.93671700
