# GOES-R ABI FM4 SRF ch 086 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.8833920       11320.0      0.35479100
  0.8834700       11319.0      0.34900700
  0.8835480       11318.0      0.34328100
  0.8836260       11317.0      0.33759600
  0.8837040       11316.0      0.33194200
  0.8837830       11315.0      0.32632600
  0.8838610       11314.0      0.32075500
  0.8839390       11313.0      0.31523400
  0.8840170       11312.0      0.30977000
  0.8840950       11311.0      0.30433100
  0.8841730       11310.0      0.29890300
  0.8842510       11309.0      0.29349200
  0.8843300       11308.0      0.28810400
  0.8844080       11307.0      0.28274300
  0.8844860       11306.0      0.27741600
  0.8845640       11305.0      0.27212700
  0.8846430       11304.0      0.26688100
  0.8847210       11303.0      0.26168500
  0.8847990       11302.0      0.25654300
  0.8848770       11301.0      0.25146100
  0.8849560       11300.0      0.24644300
  0.8850340       11299.0      0.24161000
  0.8851120       11298.0      0.23688200
  0.8851910       11297.0      0.23215200
  0.8852690       11296.0      0.22742900
  0.8853470       11295.0      0.22272200
  0.8854260       11294.0      0.21804300
  0.8855040       11293.0      0.21340000
  0.8855830       11292.0      0.20880300
  0.8856610       11291.0      0.20426200
  0.8857400       11290.0      0.19978600
  0.8858180       11289.0      0.19538700
  0.8858970       11288.0      0.19107300
  0.8859750       11287.0      0.18685500
  0.8860540       11286.0      0.18273700
  0.8861320       11285.0      0.17871400
  0.8862110       11284.0      0.17478900
  0.8862890       11283.0      0.17096700
  0.8863680       11282.0      0.16725300
  0.8864460       11281.0      0.16365200
  0.8865250       11280.0      0.16014900
  0.8866030       11279.0      0.15672700
  0.8866820       11278.0      0.15338400
  0.8867610       11277.0      0.15011700
  0.8868390       11276.0      0.14692300
  0.8869180       11275.0      0.14380000
  0.8869970       11274.0      0.14074500
  0.8870750       11273.0      0.13775400
  0.8871540       11272.0      0.13482100
  0.8872330       11271.0      0.13194100
  0.8873110       11270.0      0.12910900
  0.8873900       11269.0      0.12632100
  0.8874690       11268.0      0.12357100
  0.8875480       11267.0      0.12085400
  0.8876260       11266.0      0.11816600
  0.8877050       11265.0      0.11550100
  0.8877840       11264.0      0.11285500
  0.8878630       11263.0      0.11022200
  0.8879420       11262.0      0.10761600
  0.8880210       11261.0      0.10512700
  0.8880990       11260.0      0.10270300
  0.8881780       11259.0      0.10030900
  0.8882570       11258.0      0.09794200
  0.8883360       11257.0      0.09560200
  0.8884150       11256.0      0.09328500
  0.8884940       11255.0      0.09099000
  0.8885730       11254.0      0.08871500
  0.8886520       11253.0      0.08645800
  0.8887310       11252.0      0.08421700
  0.8888100       11251.0      0.08199100
  0.8888890       11250.0      0.07977600
  0.8889680       11249.0      0.07757200
  0.8890470       11248.0      0.07538700
  0.8891260       11247.0      0.07325400
  0.8892050       11246.0      0.07114100
  0.8892840       11245.0      0.06900600
  0.8893630       11244.0      0.06685000
  0.8894420       11243.0      0.06468700
  0.8895210       11242.0      0.06252800
  0.8896010       11241.0      0.06038800
  0.8896800       11240.0      0.05828000
  0.8897590       11239.0      0.05621600
  0.8898380       11238.0      0.05420900
  0.8899170       11237.0      0.05227300
  0.8899960       11236.0      0.05042100
  0.8900760       11235.0      0.04866600
  0.8901550       11234.0      0.04703900
  0.8902340       11233.0      0.04555700
  0.8903130       11232.0      0.04413800
  0.8903930       11231.0      0.04276800
  0.8904720       11230.0      0.04144300
  0.8905510       11229.0      0.04015800
  0.8906310       11228.0      0.03890900
  0.8907100       11227.0      0.03769300
  0.8907890       11226.0      0.03650400
  0.8908690       11225.0      0.03533900
  0.8909480       11224.0      0.03419300
  0.8910270       11223.0      0.03306700
  0.8911070       11222.0      0.03200100
  0.8911860       11221.0      0.03098200
  0.8912660       11220.0      0.02997100
  0.8913450       11219.0      0.02895400
  0.8914240       11218.0      0.02793900
  0.8915040       11217.0      0.02693300
  0.8915830       11216.0      0.02594300
  0.8916630       11215.0      0.02497900
  0.8917420       11214.0      0.02404600
  0.8918220       11213.0      0.02315400
  0.8919020       11212.0      0.02230900
  0.8919810       11211.0      0.02152000
  0.8920610       11210.0      0.02079300
  0.8921400       11209.0      0.02014100
  0.8922200       11208.0      0.01957900
  0.8922990       11207.0      0.01906100
  0.8923790       11206.0      0.01857000
  0.8924590       11205.0      0.01810400
  0.8925380       11204.0      0.01765900
  0.8926180       11203.0      0.01723400
  0.8926980       11202.0      0.01682500
  0.8927770       11201.0      0.01643000
  0.8928570       11200.0      0.01604600
  0.8929370       11199.0      0.01567200
  0.8930170       11198.0      0.01530400
  0.8930960       11197.0      0.01495900
  0.8931760       11196.0      0.01463700
  0.8932560       11195.0      0.01432900
  0.8933360       11194.0      0.01402700
  0.8934160       11193.0      0.01373100
  0.8934950       11192.0      0.01344100
  0.8935750       11191.0      0.01315600
  0.8936550       11190.0      0.01287800
  0.8937350       11189.0      0.01260600
  0.8938150       11188.0      0.01233900
  0.8938950       11187.0      0.01207900
  0.8939750       11186.0      0.01182500
  0.8940550       11185.0      0.01157800
  0.8941340       11184.0      0.01134400
  0.8942140       11183.0      0.01112400
  0.8942940       11182.0      0.01091100
  0.8943740       11181.0      0.01070400
  0.8944540       11180.0      0.01050100
  0.8945340       11179.0      0.01030300
  0.8946140       11178.0      0.01010800
  0.8946940       11177.0      0.00991500
  0.8947750       11176.0      0.00972500
  0.8948550       11175.0      0.00953600
  0.8949350       11174.0      0.00934800
  0.8950150       11173.0      0.00916000
  0.8950950       11172.0      0.00897700
  0.8951750       11171.0      0.00879500
  0.8952550       11170.0      0.00860300
  0.8953350       11169.0      0.00839800
  0.8954150       11168.0      0.00818300
  0.8954960       11167.0      0.00796300
  0.8955760       11166.0      0.00774400
  0.8956560       11165.0      0.00753000
  0.8957360       11164.0      0.00732600
  0.8958170       11163.0      0.00713700
  0.8958970       11162.0      0.00696900
  0.8959770       11161.0      0.00682500
  0.8960570       11160.0      0.00670600
  0.8961380       11159.0      0.00660600
  0.8962180       11158.0      0.00654300
  0.8962980       11157.0      0.00649800
  0.8963790       11156.0      0.00646000
  0.8964590       11155.0      0.00642900
  0.8965390       11154.0      0.00640200
  0.8966200       11153.0      0.00637800
  0.8967000       11152.0      0.00635500
  0.8967810       11151.0      0.00633000
  0.8968610       11150.0      0.00630400
  0.8969410       11149.0      0.00627300
  0.8970220       11148.0      0.00623600
  0.8971020       11147.0      0.00619700
  0.8971830       11146.0      0.00614500
  0.8972630       11145.0      0.00605100
  0.8973440       11144.0      0.00590500
  0.8974240       11143.0      0.00571500
  0.8975050       11142.0      0.00549200
  0.8975850       11141.0      0.00524400
  0.8976660       11140.0      0.00498200
  0.8977470       11139.0      0.00471600
  0.8978270       11138.0      0.00445500
  0.8979080       11137.0      0.00421000
  0.8979890       11136.0      0.00399000
  0.8980690       11135.0      0.00378900
  0.8981500       11134.0      0.00360000
  0.8982300       11133.0      0.00343900
  0.8983110       11132.0      0.00328200
  0.8983920       11131.0      0.00312800
  0.8984730       11130.0      0.00297800
  0.8985530       11129.0      0.00283600
  0.8986340       11128.0      0.00270200
  0.8987150       11127.0      0.00258000
  0.8987960       11126.0      0.00247000
  0.8988760       11125.0      0.00237600
  0.8989570       11124.0      0.00229900
  0.8990380       11123.0      0.00223900
  0.8991190       11122.0      0.00219400
  0.8992000       11121.0      0.00216900
  0.8992810       11120.0      0.00215300
  0.8993610       11119.0      0.00214000
  0.8994420       11118.0      0.00213000
  0.8995230       11117.0      0.00212100
  0.8996040       11116.0      0.00211400
  0.8996850       11115.0      0.00210700
  0.8997660       11114.0      0.00210000
  0.8998470       11113.0      0.00209200
  0.8999280       11112.0      0.00208300
  0.9000090       11111.0      0.00207100
  0.9000900       11110.0      0.00205900
  0.9001710       11109.0      0.00204300
  0.9002520       11108.0      0.00201100
  0.9003330       11107.0      0.00196200
  0.9004140       11106.0      0.00190100
  0.9004950       11105.0      0.00183000
  0.9005760       11104.0      0.00175400
  0.9006570       11103.0      0.00167700
  0.9007390       11102.0      0.00160300
  0.9008200       11101.0      0.00153600
  0.9009010       11100.0      0.00147900
  0.9009820       11099.0      0.00143800
  0.9010630       11098.0      0.00140900
  0.9011440       11097.0      0.00139100
  0.9012260       11096.0      0.00141200
  0.9013070       11095.0      0.00148500
  0.9013880       11094.0      0.00160100
  0.9014690       11093.0      0.00174900
  0.9015510       11092.0      0.00191700
  0.9016320       11091.0      0.00209500
  0.9017130       11090.0      0.00227100
  0.9017950       11089.0      0.00243500
  0.9018760       11088.0      0.00257600
  0.9019570       11087.0      0.00268200
  0.9020390       11086.0      0.00275000
  0.9021200       11085.0      0.00279800
  0.9022010       11084.0      0.00279500
  0.9022830       11083.0      0.00275100
  0.9023640       11082.0      0.00267500
  0.9024460       11081.0      0.00257300
  0.9025270       11080.0      0.00245200
  0.9026090       11079.0      0.00231700
  0.9026900       11078.0      0.00217400
  0.9027720       11077.0      0.00203100
  0.9028530       11076.0      0.00189300
  0.9029350       11075.0      0.00176600
  0.9030160       11074.0      0.00166000
  0.9030980       11073.0      0.00155000
  0.9031790       11072.0      0.00147000
  0.9032610       11071.0      0.00139000
  0.9033420       11070.0      0.00132000
  0.9034240       11069.0      0.00125000
  0.9035060       11068.0      0.00119000
  0.9035870       11067.0      0.00113000
  0.9036690       11066.0      0.00107100
  0.9037510       11065.0      0.00101300
