# GOES-R ABI FM4 SRF ch 047 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.4742260       21087.0      0.97297000
  0.4742480       21086.0      0.97316200
  0.4742710       21085.0      0.97336000
  0.4742930       21084.0      0.97356200
  0.4743160       21083.0      0.97377000
  0.4743380       21082.0      0.97398300
  0.4743610       21081.0      0.97420000
  0.4743830       21080.0      0.97442200
  0.4744060       21079.0      0.97464800
  0.4744280       21078.0      0.97487800
  0.4744510       21077.0      0.97511200
  0.4744730       21076.0      0.97534900
  0.4744960       21075.0      0.97559000
  0.4745180       21074.0      0.97583400
  0.4745410       21073.0      0.97608100
  0.4745630       21072.0      0.97633100
  0.4745860       21071.0      0.97658300
  0.4746080       21070.0      0.97683800
  0.4746310       21069.0      0.97709500
  0.4746540       21068.0      0.97735400
  0.4746760       21067.0      0.97761500
  0.4746990       21066.0      0.97787700
  0.4747210       21065.0      0.97815100
  0.4747440       21064.0      0.97844600
  0.4747660       21063.0      0.97876000
  0.4747890       21062.0      0.97908800
  0.4748110       21061.0      0.97942800
  0.4748340       21060.0      0.97977700
  0.4748560       21059.0      0.98012900
  0.4748790       21058.0      0.98048200
  0.4749010       21057.0      0.98083300
  0.4749240       21056.0      0.98117800
  0.4749470       21055.0      0.98151400
  0.4749690       21054.0      0.98183700
  0.4749920       21053.0      0.98214300
  0.4750140       21052.0      0.98243600
  0.4750370       21051.0      0.98273900
  0.4750590       21050.0      0.98305300
  0.4750820       21049.0      0.98337500
  0.4751050       21048.0      0.98370400
  0.4751270       21047.0      0.98403800
  0.4751500       21046.0      0.98437600
  0.4751720       21045.0      0.98471400
  0.4751950       21044.0      0.98505200
  0.4752170       21043.0      0.98538800
  0.4752400       21042.0      0.98571900
  0.4752630       21041.0      0.98604500
  0.4752850       21040.0      0.98636300
  0.4753080       21039.0      0.98667100
  0.4753300       21038.0      0.98696700
  0.4753530       21037.0      0.98725000
  0.4753760       21036.0      0.98751800
  0.4753980       21035.0      0.98776900
  0.4754210       21034.0      0.98800100
  0.4754430       21033.0      0.98821300
  0.4754660       21032.0      0.98840200
  0.4754890       21031.0      0.98856600
  0.4755110       21030.0      0.98870400
  0.4755340       21029.0      0.98881500
  0.4755560       21028.0      0.98889500
  0.4755790       21027.0      0.98894300
  0.4756020       21026.0      0.98895800
  0.4756240       21025.0      0.98894200
  0.4756470       21024.0      0.98889800
  0.4756700       21023.0      0.98882900
  0.4756920       21022.0      0.98873700
  0.4757150       21021.0      0.98862200
  0.4757370       21020.0      0.98848800
  0.4757600       21019.0      0.98833600
  0.4757830       21018.0      0.98816800
  0.4758050       21017.0      0.98798600
  0.4758280       21016.0      0.98779100
  0.4758510       21015.0      0.98758600
  0.4758730       21014.0      0.98737200
  0.4758960       21013.0      0.98715200
  0.4759190       21012.0      0.98692600
  0.4759410       21011.0      0.98669800
  0.4759640       21010.0      0.98646800
  0.4759860       21009.0      0.98623900
  0.4760090       21008.0      0.98601100
  0.4760320       21007.0      0.98577100
  0.4760540       21006.0      0.98551600
  0.4760770       21005.0      0.98524600
  0.4761000       21004.0      0.98496100
  0.4761220       21003.0      0.98466100
  0.4761450       21002.0      0.98434600
  0.4761680       21001.0      0.98401700
  0.4761900       21000.0      0.98367300
  0.4762130       20999.0      0.98331500
  0.4762360       20998.0      0.98294200
  0.4762590       20997.0      0.98255600
  0.4762810       20996.0      0.98215500
  0.4763040       20995.0      0.98174100
  0.4763270       20994.0      0.98131300
  0.4763490       20993.0      0.98087200
  0.4763720       20992.0      0.98041700
  0.4763950       20991.0      0.97994900
  0.4764170       20990.0      0.97946700
  0.4764400       20989.0      0.97897300
  0.4764630       20988.0      0.97846600
  0.4764850       20987.0      0.97794600
  0.4765080       20986.0      0.97741300
  0.4765310       20985.0      0.97686800
  0.4765540       20984.0      0.97631000
  0.4765760       20983.0      0.97574100
  0.4765990       20982.0      0.97515900
  0.4766220       20981.0      0.97454200
  0.4766440       20980.0      0.97386600
  0.4766670       20979.0      0.97313500
  0.4766900       20978.0      0.97235300
  0.4767130       20977.0      0.97152500
  0.4767350       20976.0      0.97065400
  0.4767580       20975.0      0.96974500
  0.4767810       20974.0      0.96880200
  0.4768040       20973.0      0.96783000
  0.4768260       20972.0      0.96683200
  0.4768490       20971.0      0.96581300
  0.4768720       20970.0      0.96477700
  0.4768940       20969.0      0.96372800
  0.4769170       20968.0      0.96267100
  0.4769400       20967.0      0.96161000
  0.4769630       20966.0      0.96054900
  0.4769850       20965.0      0.95949200
  0.4770080       20964.0      0.95844000
  0.4770310       20963.0      0.95736100
  0.4770540       20962.0      0.95624700
  0.4770760       20961.0      0.95510200
  0.4770990       20960.0      0.95392900
  0.4771220       20959.0      0.95273100
  0.4771450       20958.0      0.95151100
  0.4771680       20957.0      0.95027300
  0.4771900       20956.0      0.94901900
  0.4772130       20955.0      0.94775300
  0.4772360       20954.0      0.94647900
  0.4772590       20953.0      0.94519800
  0.4772810       20952.0      0.94391500
  0.4773040       20951.0      0.94263300
  0.4773270       20950.0      0.94135500
  0.4773500       20949.0      0.94008400
  0.4773730       20948.0      0.93882300
  0.4773950       20947.0      0.93757600
  0.4774180       20946.0      0.93634600
  0.4774410       20945.0      0.93513600
  0.4774640       20944.0      0.93394900
  0.4774870       20943.0      0.93278900
  0.4775090       20942.0      0.93165400
  0.4775320       20941.0      0.93051800
  0.4775550       20940.0      0.92937400
  0.4775780       20939.0      0.92822600
  0.4776010       20938.0      0.92707600
  0.4776230       20937.0      0.92592500
  0.4776460       20936.0      0.92477700
  0.4776690       20935.0      0.92363400
  0.4776920       20934.0      0.92249700
  0.4777150       20933.0      0.92137100
  0.4777370       20932.0      0.92025600
  0.4777600       20931.0      0.91915600
  0.4777830       20930.0      0.91807300
  0.4778060       20929.0      0.91700900
  0.4778290       20928.0      0.91596600
  0.4778520       20927.0      0.91494700
  0.4778740       20926.0      0.91395500
  0.4778970       20925.0      0.91299200
  0.4779200       20924.0      0.91206000
  0.4779430       20923.0      0.91116100
  0.4779660       20922.0      0.91029800
  0.4779890       20921.0      0.90947400
  0.4780110       20920.0      0.90868500
  0.4780340       20919.0      0.90790000
  0.4780570       20918.0      0.90711700
  0.4780800       20917.0      0.90633900
  0.4781030       20916.0      0.90557000
  0.4781260       20915.0      0.90481300
  0.4781490       20914.0      0.90407200
  0.4781710       20913.0      0.90335000
  0.4781940       20912.0      0.90265200
  0.4782170       20911.0      0.90198000
  0.4782400       20910.0      0.90133900
  0.4782630       20909.0      0.90073100
  0.4782860       20908.0      0.90016000
  0.4783090       20907.0      0.89963100
  0.4783320       20906.0      0.89914500
  0.4783540       20905.0      0.89870800
  0.4783770       20904.0      0.89832200
  0.4784000       20903.0      0.89799200
  0.4784230       20902.0      0.89769200
  0.4784460       20901.0      0.89739800
  0.4784690       20900.0      0.89711000
  0.4784920       20899.0      0.89682800
  0.4785150       20898.0      0.89655400
  0.4785380       20897.0      0.89628600
  0.4785600       20896.0      0.89602600
  0.4785830       20895.0      0.89577400
  0.4786060       20894.0      0.89553000
  0.4786290       20893.0      0.89529500
  0.4786520       20892.0      0.89506900
  0.4786750       20891.0      0.89485200
  0.4786980       20890.0      0.89464500
  0.4787210       20889.0      0.89444900
  0.4787440       20888.0      0.89426400
  0.4787670       20887.0      0.89408900
  0.4787900       20886.0      0.89392600
  0.4788130       20885.0      0.89377500
  0.4788350       20884.0      0.89363600
  0.4788580       20883.0      0.89350900
  0.4788810       20882.0      0.89339600
  0.4789040       20881.0      0.89329600
  0.4789270       20880.0      0.89321000
  0.4789500       20879.0      0.89313900
  0.4789730       20878.0      0.89308100
  0.4789960       20877.0      0.89303900
  0.4790190       20876.0      0.89300800
  0.4790420       20875.0      0.89297700
  0.4790650       20874.0      0.89294800
  0.4790880       20873.0      0.89292100
  0.4791110       20872.0      0.89289500
  0.4791340       20871.0      0.89287200
  0.4791570       20870.0      0.89285100
  0.4791800       20869.0      0.89283200
  0.4792030       20868.0      0.89281600
  0.4792260       20867.0      0.89280300
  0.4792490       20866.0      0.89279300
  0.4792720       20865.0      0.89278600
  0.4792940       20864.0      0.89278400
  0.4793170       20863.0      0.89280500
  0.4793400       20862.0      0.89289500
  0.4793630       20861.0      0.89305400
  0.4793860       20860.0      0.89327800
  0.4794090       20859.0      0.89356400
  0.4794320       20858.0      0.89390800
  0.4794550       20857.0      0.89430700
  0.4794780       20856.0      0.89475800
  0.4795010       20855.0      0.89525700
  0.4795240       20854.0      0.89580200
  0.4795470       20853.0      0.89638800
  0.4795700       20852.0      0.89701300
  0.4795930       20851.0      0.89767400
  0.4796160       20850.0      0.89836600
  0.4796390       20849.0      0.89908700
  0.4796620       20848.0      0.89983400
  0.4796850       20847.0      0.90060200
  0.4797080       20846.0      0.90138900
  0.4797310       20845.0      0.90219100
  0.4797540       20844.0      0.90300600
  0.4797770       20843.0      0.90382900
  0.4798000       20842.0      0.90465800
  0.4798230       20841.0      0.90548800
  0.4798460       20840.0      0.90631800
  0.4798690       20839.0      0.90714300
  0.4798930       20838.0      0.90795900
  0.4799160       20837.0      0.90876500
  0.4799390       20836.0      0.90955600
  0.4799620       20835.0      0.91032900
  0.4799850       20834.0      0.91108100
  0.4800080       20833.0      0.91181100
  0.4800310       20832.0      0.91256200
  0.4800540       20831.0      0.91334200
  0.4800770       20830.0      0.91414700
  0.4801000       20829.0      0.91497400
  0.4801230       20828.0      0.91581700
  0.4801460       20827.0      0.91667200
  0.4801690       20826.0      0.91753500
  0.4801920       20825.0      0.91840200
  0.4802150       20824.0      0.91926800
  0.4802380       20823.0      0.92012900
  0.4802610       20822.0      0.92098000
  0.4802840       20821.0      0.92181700
  0.4803070       20820.0      0.92263800
  0.4803300       20819.0      0.92346000
  0.4803540       20818.0      0.92429000
  0.4803770       20817.0      0.92512700
  0.4804000       20816.0      0.92596900
  0.4804230       20815.0      0.92681600
  0.4804460       20814.0      0.92766700
  0.4804690       20813.0      0.92852000
  0.4804920       20812.0      0.92937500
  0.4805150       20811.0      0.93023100
  0.4805380       20810.0      0.93108600
  0.4805610       20809.0      0.93194000
  0.4805840       20808.0      0.93279100
  0.4806070       20807.0      0.93363900
  0.4806310       20806.0      0.93448200
  0.4806540       20805.0      0.93532000
  0.4806770       20804.0      0.93615200
  0.4807000       20803.0      0.93697600
  0.4807230       20802.0      0.93779100
  0.4807460       20801.0      0.93859700
  0.4807690       20800.0      0.93939200
  0.4807920       20799.0      0.94017500
  0.4808150       20798.0      0.94094600
  0.4808390       20797.0      0.94170300
  0.4808620       20796.0      0.94244600
  0.4808850       20795.0      0.94317300
  0.4809080       20794.0      0.94388300
  0.4809310       20793.0      0.94457600
  0.4809540       20792.0      0.94524900
  0.4809770       20791.0      0.94590300
  0.4810000       20790.0      0.94653600
  0.4810240       20789.0      0.94715100
  0.4810470       20788.0      0.94775000
  0.4810700       20787.0      0.94833100
  0.4810930       20786.0      0.94889300
  0.4811160       20785.0      0.94943400
  0.4811390       20784.0      0.94995400
  0.4811620       20783.0      0.95045000
  0.4811860       20782.0      0.95092100
  0.4812090       20781.0      0.95136800
  0.4812320       20780.0      0.95181700
  0.4812550       20779.0      0.95227400
  0.4812780       20778.0      0.95273600
  0.4813010       20777.0      0.95320300
  0.4813250       20776.0      0.95367300
  0.4813480       20775.0      0.95414600
  0.4813710       20774.0      0.95462000
  0.4813940       20773.0      0.95509300
  0.4814170       20772.0      0.95556500
  0.4814400       20771.0      0.95603400
  0.4814640       20770.0      0.95649900
  0.4814870       20769.0      0.95695800
  0.4815100       20768.0      0.95741100
  0.4815330       20767.0      0.95785600
  0.4815560       20766.0      0.95829200
  0.4815800       20765.0      0.95871800
  0.4816030       20764.0      0.95913200
  0.4816260       20763.0      0.95953300
  0.4816490       20762.0      0.95991900
  0.4816720       20761.0      0.96029100
  0.4816960       20760.0      0.96064500
  0.4817190       20759.0      0.96098200
  0.4817420       20758.0      0.96129900
  0.4817650       20757.0      0.96159500
  0.4817880       20756.0      0.96187000
  0.4818120       20755.0      0.96212200
  0.4818350       20754.0      0.96234900
  0.4818580       20753.0      0.96255100
  0.4818810       20752.0      0.96272600
  0.4819040       20751.0      0.96287200
  0.4819280       20750.0      0.96298900
  0.4819510       20749.0      0.96307600
  0.4819740       20748.0      0.96313000
  0.4819970       20747.0      0.96315100
  0.4820210       20746.0      0.96315000
  0.4820440       20745.0      0.96314800
  0.4820670       20744.0      0.96314400
  0.4820900       20743.0      0.96314000
  0.4821140       20742.0      0.96313200
  0.4821370       20741.0      0.96310700
  0.4821600       20740.0      0.96306600
  0.4821830       20739.0      0.96300900
  0.4822070       20738.0      0.96293600
  0.4822300       20737.0      0.96284900
  0.4822530       20736.0      0.96274800
  0.4822760       20735.0      0.96263500
  0.4823000       20734.0      0.96250900
  0.4823230       20733.0      0.96237200
  0.4823460       20732.0      0.96222500
  0.4823690       20731.0      0.96206700
  0.4823930       20730.0      0.96190200
  0.4824160       20729.0      0.96172800
  0.4824390       20728.0      0.96154700
  0.4824620       20727.0      0.96135900
  0.4824860       20726.0      0.96116600
  0.4825090       20725.0      0.96096800
  0.4825320       20724.0      0.96076700
  0.4825560       20723.0      0.96056200
  0.4825790       20722.0      0.96035500
  0.4826020       20721.0      0.96014600
  0.4826250       20720.0      0.95993700
  0.4826490       20719.0      0.95972800
  0.4826720       20718.0      0.95952000
  0.4826950       20717.0      0.95931400
  0.4827190       20716.0      0.95911100
  0.4827420       20715.0      0.95891100
  0.4827650       20714.0      0.95871500
  0.4827890       20713.0      0.95852400
  0.4828120       20712.0      0.95833900
  0.4828350       20711.0      0.95816100
  0.4828590       20710.0      0.95799100
  0.4828820       20709.0      0.95782900
  0.4829050       20708.0      0.95767600
  0.4829280       20707.0      0.95753300
  0.4829520       20706.0      0.95740100
  0.4829750       20705.0      0.95728100
  0.4829980       20704.0      0.95717300
  0.4830220       20703.0      0.95707300
  0.4830450       20702.0      0.95697100
  0.4830680       20701.0      0.95686900
  0.4830920       20700.0      0.95676700
  0.4831150       20699.0      0.95666400
  0.4831380       20698.0      0.95656100
  0.4831620       20697.0      0.95645800
  0.4831850       20696.0      0.95635500
  0.4832090       20695.0      0.95625200
  0.4832320       20694.0      0.95615000
  0.4832550       20693.0      0.95604800
  0.4832790       20692.0      0.95594700
  0.4833020       20691.0      0.95584700
  0.4833250       20690.0      0.95574800
  0.4833490       20689.0      0.95565000
  0.4833720       20688.0      0.95555400
  0.4833950       20687.0      0.95545900
  0.4834190       20686.0      0.95536500
  0.4834420       20685.0      0.95527400
  0.4834650       20684.0      0.95518400
  0.4834890       20683.0      0.95509700
  0.4835120       20682.0      0.95501100
  0.4835360       20681.0      0.95492900
  0.4835590       20680.0      0.95484800
  0.4835820       20679.0      0.95477100
  0.4836060       20678.0      0.95469600
  0.4836290       20677.0      0.95462500
  0.4836530       20676.0      0.95455600
  0.4836760       20675.0      0.95449100
  0.4836990       20674.0      0.95443000
  0.4837230       20673.0      0.95437200
  0.4837460       20672.0      0.95431800
  0.4837700       20671.0      0.95426800
  0.4837930       20670.0      0.95422200
  0.4838160       20669.0      0.95418000
  0.4838400       20668.0      0.95414300
  0.4838630       20667.0      0.95411000
  0.4838870       20666.0      0.95408200
  0.4839100       20665.0      0.95405900
  0.4839330       20664.0      0.95404100
  0.4839570       20663.0      0.95402800
  0.4839800       20662.0      0.95402100
  0.4840040       20661.0      0.95401900
  0.4840270       20660.0      0.95402800
  0.4840510       20659.0      0.95405200
  0.4840740       20658.0      0.95408800
  0.4840970       20657.0      0.95413800
  0.4841210       20656.0      0.95419900
  0.4841440       20655.0      0.95427200
  0.4841680       20654.0      0.95435600
  0.4841910       20653.0      0.95445100
  0.4842150       20652.0      0.95455600
  0.4842380       20651.0      0.95467000
  0.4842620       20650.0      0.95479200
  0.4842850       20649.0      0.95492300
  0.4843080       20648.0      0.95506200
  0.4843320       20647.0      0.95520800
  0.4843550       20646.0      0.95536000
  0.4843790       20645.0      0.95551800
  0.4844020       20644.0      0.95568100
  0.4844260       20643.0      0.95584900
  0.4844490       20642.0      0.95602100
  0.4844730       20641.0      0.95619700
  0.4844960       20640.0      0.95637600
  0.4845200       20639.0      0.95655800
  0.4845430       20638.0      0.95674100
  0.4845670       20637.0      0.95692600
  0.4845900       20636.0      0.95711100
  0.4846140       20635.0      0.95729700
  0.4846370       20634.0      0.95748200
  0.4846600       20633.0      0.95766600
  0.4846840       20632.0      0.95784900
  0.4847070       20631.0      0.95803000
  0.4847310       20630.0      0.95820700
  0.4847540       20629.0      0.95838200
  0.4847780       20628.0      0.95855300
  0.4848010       20627.0      0.95871900
  0.4848250       20626.0      0.95888000
  0.4848480       20625.0      0.95903600
  0.4848720       20624.0      0.95918600
  0.4848960       20623.0      0.95932800
  0.4849190       20622.0      0.95946800
  0.4849430       20621.0      0.95961100
  0.4849660       20620.0      0.95975200
  0.4849900       20619.0      0.95988300
  0.4850130       20618.0      0.96000300
  0.4850370       20617.0      0.96012300
  0.4850600       20616.0      0.96024600
  0.4850840       20615.0      0.96037000
  0.4851070       20614.0      0.96049600
  0.4851310       20613.0      0.96062400
  0.4851540       20612.0      0.96075200
  0.4851780       20611.0      0.96088000
  0.4852010       20610.0      0.96100900
  0.4852250       20609.0      0.96113700
  0.4852480       20608.0      0.96126500
  0.4852720       20607.0      0.96139200
  0.4852960       20606.0      0.96151700
  0.4853190       20605.0      0.96164000
  0.4853430       20604.0      0.96176200
  0.4853660       20603.0      0.96188000
  0.4853900       20602.0      0.96199600
  0.4854130       20601.0      0.96210900
  0.4854370       20600.0      0.96221700
  0.4854600       20599.0      0.96232200
  0.4854840       20598.0      0.96242300
  0.4855080       20597.0      0.96251800
  0.4855310       20596.0      0.96260900
  0.4855550       20595.0      0.96269400
  0.4855780       20594.0      0.96277300
  0.4856020       20593.0      0.96284500
  0.4856250       20592.0      0.96291100
  0.4856490       20591.0      0.96297000
  0.4856730       20590.0      0.96302200
  0.4856960       20589.0      0.96306500
  0.4857200       20588.0      0.96310100
  0.4857430       20587.0      0.96312800
  0.4857670       20586.0      0.96314600
  0.4857910       20585.0      0.96315400
  0.4858140       20584.0      0.96314600
  0.4858380       20583.0      0.96309500
  0.4858610       20582.0      0.96300500
  0.4858850       20581.0      0.96288400
  0.4859090       20580.0      0.96273900
  0.4859320       20579.0      0.96257800
  0.4859560       20578.0      0.96240900
  0.4859790       20577.0      0.96223900
  0.4860030       20576.0      0.96207600
  0.4860270       20575.0      0.96191400
  0.4860500       20574.0      0.96174900
  0.4860740       20573.0      0.96158000
  0.4860980       20572.0      0.96140600
  0.4861210       20571.0      0.96122800
  0.4861450       20570.0      0.96104300
  0.4861690       20569.0      0.96085400
  0.4861920       20568.0      0.96065800
  0.4862160       20567.0      0.96045600
  0.4862390       20566.0      0.96024700
  0.4862630       20565.0      0.96003100
  0.4862870       20564.0      0.95980800
  0.4863100       20563.0      0.95957700
  0.4863340       20562.0      0.95933700
  0.4863580       20561.0      0.95908900
  0.4863810       20560.0      0.95883300
  0.4864050       20559.0      0.95856700
  0.4864290       20558.0      0.95829200
  0.4864520       20557.0      0.95800600
  0.4864760       20556.0      0.95771100
  0.4865000       20555.0      0.95740500
  0.4865230       20554.0      0.95708800
  0.4865470       20553.0      0.95675900
  0.4865710       20552.0      0.95641900
  0.4865940       20551.0      0.95606700
  0.4866180       20550.0      0.95570200
  0.4866420       20549.0      0.95532500
  0.4866650       20548.0      0.95493400
  0.4866890       20547.0      0.95453000
  0.4867130       20546.0      0.95410400
  0.4867360       20545.0      0.95361500
  0.4867600       20544.0      0.95306100
  0.4867840       20543.0      0.95244500
  0.4868080       20542.0      0.95177200
  0.4868310       20541.0      0.95104700
  0.4868550       20540.0      0.95027300
  0.4868790       20539.0      0.94945400
  0.4869020       20538.0      0.94859400
  0.4869260       20537.0      0.94769800
  0.4869500       20536.0      0.94677000
  0.4869730       20535.0      0.94581400
  0.4869970       20534.0      0.94483400
  0.4870210       20533.0      0.94381700
  0.4870450       20532.0      0.94274100
  0.4870680       20531.0      0.94160600
  0.4870920       20530.0      0.94041500
  0.4871160       20529.0      0.93916800
  0.4871400       20528.0      0.93786900
  0.4871630       20527.0      0.93651700
  0.4871870       20526.0      0.93511600
  0.4872110       20525.0      0.93366600
  0.4872340       20524.0      0.93217000
  0.4872580       20523.0      0.93062900
  0.4872820       20522.0      0.92904500
  0.4873060       20521.0      0.92741900
  0.4873290       20520.0      0.92575400
  0.4873530       20519.0      0.92405000
  0.4873770       20518.0      0.92231000
  0.4874010       20517.0      0.92053600
  0.4874240       20516.0      0.91872800
  0.4874480       20515.0      0.91688900
  0.4874720       20514.0      0.91502000
  0.4874960       20513.0      0.91312400
  0.4875200       20512.0      0.91120100
  0.4875430       20511.0      0.90925400
  0.4875670       20510.0      0.90728400
  0.4875910       20509.0      0.90529300
  0.4876150       20508.0      0.90328200
  0.4876380       20507.0      0.90125400
  0.4876620       20506.0      0.89921000
  0.4876860       20505.0      0.89715100
  0.4877100       20504.0      0.89507300
  0.4877340       20503.0      0.89291700
  0.4877570       20502.0      0.89067100
  0.4877810       20501.0      0.88834100
  0.4878050       20500.0      0.88592900
  0.4878290       20499.0      0.88344000
  0.4878520       20498.0      0.88087800
  0.4878760       20497.0      0.87824700
  0.4879000       20496.0      0.87555100
  0.4879240       20495.0      0.87279300
  0.4879480       20494.0      0.86997900
  0.4879720       20493.0      0.86711100
  0.4879950       20492.0      0.86419500
  0.4880190       20491.0      0.86122000
  0.4880430       20490.0      0.85816300
  0.4880670       20489.0      0.85502600
  0.4880910       20488.0      0.85181300
  0.4881140       20487.0      0.84852600
  0.4881380       20486.0      0.84517000
  0.4881620       20485.0      0.84174800
  0.4881860       20484.0      0.83826300
  0.4882100       20483.0      0.83471800
  0.4882340       20482.0      0.83111600
  0.4882570       20481.0      0.82746200
  0.4882810       20480.0      0.82375800
  0.4883050       20479.0      0.82000800
  0.4883290       20478.0      0.81621500
  0.4883530       20477.0      0.81238200
  0.4883770       20476.0      0.80851300
  0.4884000       20475.0      0.80461200
  0.4884240       20474.0      0.80068100
  0.4884480       20473.0      0.79672400
  0.4884720       20472.0      0.79274400
  0.4884960       20471.0      0.78874500
  0.4885200       20470.0      0.78473000
  0.4885440       20469.0      0.78070200
  0.4885680       20468.0      0.77666500
  0.4885910       20467.0      0.77262200
  0.4886150       20466.0      0.76857700
  0.4886390       20465.0      0.76453300
  0.4886630       20464.0      0.76049300
  0.4886870       20463.0      0.75646100
  0.4887110       20462.0      0.75243900
  0.4887350       20461.0      0.74843300
  0.4887590       20460.0      0.74444400
  0.4887820       20459.0      0.74047600
  0.4888060       20458.0      0.73653400
  0.4888300       20457.0      0.73261900
  0.4888540       20456.0      0.72873600
  0.4888780       20455.0      0.72488700
  0.4889020       20454.0      0.72107700
  0.4889260       20453.0      0.71730800
  0.4889500       20452.0      0.71358500
  0.4889740       20451.0      0.70991000
  0.4889980       20450.0      0.70628700
  0.4890210       20449.0      0.70270200
  0.4890450       20448.0      0.69913100
  0.4890690       20447.0      0.69557400
  0.4890930       20446.0      0.69202900
  0.4891170       20445.0      0.68849600
  0.4891410       20444.0      0.68497500
  0.4891650       20443.0      0.68146600
  0.4891890       20442.0      0.67796700
  0.4892130       20441.0      0.67447900
  0.4892370       20440.0      0.67100100
  0.4892610       20439.0      0.66753200
  0.4892850       20438.0      0.66407200
  0.4893090       20437.0      0.66062100
  0.4893330       20436.0      0.65717800
  0.4893560       20435.0      0.65374200
  0.4893800       20434.0      0.65031400
  0.4894040       20433.0      0.64689200
  0.4894280       20432.0      0.64347600
  0.4894520       20431.0      0.64006500
  0.4894760       20430.0      0.63666000
  0.4895000       20429.0      0.63326000
  0.4895240       20428.0      0.62986400
  0.4895480       20427.0      0.62647100
  0.4895720       20426.0      0.62308200
  0.4895960       20425.0      0.61969500
  0.4896200       20424.0      0.61631100
  0.4896440       20423.0      0.61292900
  0.4896680       20422.0      0.60954800
  0.4896920       20421.0      0.60616800
  0.4897160       20420.0      0.60278800
  0.4897400       20419.0      0.59940800
  0.4897640       20418.0      0.59602700
  0.4897880       20417.0      0.59264500
  0.4898120       20416.0      0.58926200
  0.4898360       20415.0      0.58587700
  0.4898600       20414.0      0.58248900
  0.4898840       20413.0      0.57909800
  0.4899080       20412.0      0.57570400
  0.4899320       20411.0      0.57230600
  0.4899560       20410.0      0.56890300
  0.4899800       20409.0      0.56549600
  0.4900040       20408.0      0.56208300
  0.4900280       20407.0      0.55867000
  0.4900520       20406.0      0.55526200
  0.4900760       20405.0      0.55185700
  0.4901000       20404.0      0.54845500
  0.4901240       20403.0      0.54505600
  0.4901480       20402.0      0.54166100
  0.4901720       20401.0      0.53826800
  0.4901960       20400.0      0.53487700
  0.4902200       20399.0      0.53148900
  0.4902440       20398.0      0.52810200
  0.4902680       20397.0      0.52471700
  0.4902920       20396.0      0.52133400
  0.4903160       20395.0      0.51795200
  0.4903400       20394.0      0.51457100
  0.4903640       20393.0      0.51119100
  0.4903880       20392.0      0.50781100
  0.4904120       20391.0      0.50443200
  0.4904360       20390.0      0.50105200
  0.4904610       20389.0      0.49767300
  0.4904850       20388.0      0.49429300
  0.4905090       20387.0      0.49091300
  0.4905330       20386.0      0.48753200
  0.4905570       20385.0      0.48415000
  0.4905810       20384.0      0.48076600
  0.4906050       20383.0      0.47738100
  0.4906290       20382.0      0.47399400
  0.4906530       20381.0      0.47060500
  0.4906770       20380.0      0.46721400
  0.4907010       20379.0      0.46382100
  0.4907250       20378.0      0.46042500
  0.4907490       20377.0      0.45702600
  0.4907730       20376.0      0.45362400
  0.4907980       20375.0      0.45021800
  0.4908220       20374.0      0.44680900
  0.4908460       20373.0      0.44339600
  0.4908700       20372.0      0.43997800
  0.4908940       20371.0      0.43655700
  0.4909180       20370.0      0.43313100
  0.4909420       20369.0      0.42970000
  0.4909660       20368.0      0.42626400
  0.4909900       20367.0      0.42282300
  0.4910140       20366.0      0.41937300
  0.4910390       20365.0      0.41590300
  0.4910630       20364.0      0.41241400
  0.4910870       20363.0      0.40890600
  0.4911110       20362.0      0.40538000
  0.4911350       20361.0      0.40183900
  0.4911590       20360.0      0.39828400
  0.4911830       20359.0      0.39471600
  0.4912070       20358.0      0.39113700
  0.4912320       20357.0      0.38754800
  0.4912560       20356.0      0.38395000
  0.4912800       20355.0      0.38034500
  0.4913040       20354.0      0.37673400
  0.4913280       20353.0      0.37312000
  0.4913520       20352.0      0.36950200
  0.4913760       20351.0      0.36588300
  0.4914000       20350.0      0.36226500
  0.4914250       20349.0      0.35864800
  0.4914490       20348.0      0.35503400
  0.4914730       20347.0      0.35142400
  0.4914970       20346.0      0.34782000
  0.4915210       20345.0      0.34422400
  0.4915450       20344.0      0.34063600
  0.4915700       20343.0      0.33705900
  0.4915940       20342.0      0.33349300
  0.4916180       20341.0      0.32994100
  0.4916420       20340.0      0.32640300
  0.4916660       20339.0      0.32288100
  0.4916900       20338.0      0.31937600
  0.4917150       20337.0      0.31589100
  0.4917390       20336.0      0.31242600
  0.4917630       20335.0      0.30898200
  0.4917870       20334.0      0.30556200
  0.4918110       20333.0      0.30216700
  0.4918360       20332.0      0.29879800
  0.4918600       20331.0      0.29545600
  0.4918840       20330.0      0.29214400
  0.4919080       20329.0      0.28886300
  0.4919320       20328.0      0.28561300
  0.4919570       20327.0      0.28239700
  0.4919810       20326.0      0.27921500
  0.4920050       20325.0      0.27607000
  0.4920290       20324.0      0.27294000
  0.4920530       20323.0      0.26981700
  0.4920780       20322.0      0.26670200
  0.4921020       20321.0      0.26359800
  0.4921260       20320.0      0.26050700
  0.4921500       20319.0      0.25743000
  0.4921740       20318.0      0.25437000
  0.4921990       20317.0      0.25132800
  0.4922230       20316.0      0.24830600
  0.4922470       20315.0      0.24530700
  0.4922710       20314.0      0.24233200
