case_id,palette,base_luminance,sun_elevation_deg,slope_toward_sun_deg,local_mu,illumination_factor,albedo_r,albedo_g,albedo_b,albedo_y,input_r,input_g,input_b,input_y,identity_r,identity_g,identity_b,identity_y,sza_applied_gain,sza_r,sza_g,sza_b,sza_y,toe_applied_gain,toe_r,toe_g,toe_b,toe_y,combined_sza_gain,combined_toe_gain,combined_effective_gain,combined_r,combined_g,combined_b,combined_y,max_chroma_error
1296,cool-rock,0.04,-5,-20,0,0.18,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,1,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0
1297,cool-rock,0.04,-5,0,0,0.18,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,1,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0
1298,cool-rock,0.04,-5,20,0,0.18,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,1,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0
1299,cool-rock,0.04,0,-20,0,0.18,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,1,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0
1300,cool-rock,0.04,0,0,0,0.18,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,1,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0
1301,cool-rock,0.04,0,20,0,0.18,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,1,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0
1302,cool-rock,0.04,10,-20,0,0.18,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,1,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0
1303,cool-rock,0.04,10,0,0.173648177667,0.322391505687,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0108103214928,0.0131664172027,0.0163540761044,0.0128956602275,0.0108103214928,0.0131664172027,0.0163540761044,0.0128956602275,1,0.0108103214928,0.0131664172027,0.0163540761044,0.0128956602275,1,0.0108103214928,0.0131664172027,0.0163540761044,0.0128956602275,1,1,1,0.0108103214928,0.0131664172027,0.0163540761044,0.0128956602275,0
1304,cool-rock,0.04,10,20,0.5,0.59,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.019783677821,0.0240955050383,0.0299291536266,0.0236,0.019783677821,0.0240955050383,0.0299291536266,0.0236,1,0.019783677821,0.0240955050383,0.0299291536266,0.0236,1,0.019783677821,0.0240955050383,0.0299291536266,0.0236,1,1,1,0.019783677821,0.0240955050383,0.0299291536266,0.0236,0
1305,cool-rock,0.04,20,-20,0,0.18,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,1,1,1,0.00603569831826,0.00735117102865,0.00913092822506,0.0072,0
1306,cool-rock,0.04,20,0,0.342020143326,0.460456517527,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0154398701582,0.0188049700644,0.0233577522906,0.0184182607011,0.0154398701582,0.0188049700644,0.0233577522906,0.0184182607011,1,0.0154398701582,0.0188049700644,0.0233577522906,0.0184182607011,1,0.0154398701582,0.0188049700644,0.0233577522906,0.0184182607011,1,1,1,0.0154398701582,0.0188049700644,0.0233577522906,0.0184182607011,0
1307,cool-rock,0.04,20,20,0.642787609687,0.707085839943,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,1,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,1,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,1,1,1,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,0
1308,cool-rock,0.04,25,-20,0.0871557427477,0.251467709053,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.00843212904793,0.0102699007635,0.0127562977905,0.0100587083621,0.00843212904793,0.0102699007635,0.0127562977905,0.0100587083621,1.3,0.0109617677623,0.0133508709926,0.0165831871276,0.0130763208708,1.06864015683,0.00901091170819,0.0109748283625,0.0136318920714,0.0107491396816,1.3,1.06864015683,1.38923220388,0.0117141852207,0.0142672768713,0.0177214596928,0.0139738815861,1.11022302463e-16
1309,cool-rock,0.04,25,0,0.422618261741,0.526546974627,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.017655992718,0.021504093695,0.026710347958,0.0210618789851,0.017655992718,0.021504093695,0.026710347958,0.0210618789851,1.3,0.0229527905334,0.0279553218035,0.0347234523454,0.0273804426806,1.06864015683,0.0188679028272,0.0229801380587,0.0285437504308,0.0225075696618,1.3,1.06864015683,1.38923220388,0.0245282736753,0.0298741794763,0.0371068755601,0.0292598405603,5.55111512313e-17
1310,cool-rock,0.04,25,20,0.707106781187,0.759827560573,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0254782773862,0.0310312352781,0.0385440606612,0.0303931024229,0.0254782773862,0.0310312352781,0.0385440606612,0.0303931024229,1.3,0.0331217606021,0.0403406058615,0.0501072788595,0.0395110331498,1.06864015683,0.0272271103417,0.0331612241342,0.0411897310298,0.0324792897398,1.3,1.06864015683,1.38923220388,0.0353952434443,0.0431095913744,0.0535466503388,0.0422230766617,5.55111512313e-17
1311,cool-rock,0.04,30,-20,0.173648177667,0.322391505687,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0108103214928,0.0131664172027,0.0163540761044,0.0128956602275,0.0108103214928,0.0131664172027,0.0163540761044,0.0128956602275,1.6,0.0172965143884,0.0210662675243,0.0261665217671,0.020633056364,1.13728031366,0.012294365818,0.0149739070861,0.0185991688016,0.0146659805084,1.6,1.13728031366,1.81964850186,0.0196709853089,0.0239582513377,0.0297586700826,0.0234655688134,5.55111512313e-17
1312,cool-rock,0.04,30,0,0.5,0.59,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.019783677821,0.0240955050383,0.0299291536266,0.0236,0.019783677821,0.0240955050383,0.0299291536266,0.0236,1.6,0.0316538845135,0.0385528080614,0.0478866458025,0.03776,1.13728031366,0.0224995873176,0.0274033435278,0.034037837224,0.0268398154024,1.6,1.13728031366,1.81964850186,0.0359993397081,0.0438453496445,0.0544605395584,0.0429437046438,5.55111512313e-17
1313,cool-rock,0.04,30,20,0.766044443119,0.808156443358,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0270988249226,0.0330049790724,0.0409956582162,0.0323262577343,0.0270988249226,0.0330049790724,0.0409956582162,0.0323262577343,1.6,0.0433581198761,0.0528079665158,0.0655930531459,0.0517220123749,1.13728031366,0.0308189601078,0.0375359129517,0.0466235550348,0.0367640165355,1.6,1.13728031366,1.81964850186,0.0493103361724,0.0600574607228,0.0745976880557,0.0588224264568,5.55111512313e-17
1314,cool-rock,0.04,33,-20,0.224951054344,0.364459864562,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0122209432867,0.0148844822082,0.0184880936902,0.0145783945825,0.0122209432867,0.0148844822082,0.0184880936902,0.0145783945825,1.59009058864,0.0194324069045,0.023667675076,0.0293977437787,0.0231809680231,1.13728031366,0.0138986382143,0.0169278285944,0.0210261449909,0.0165797211634,1.59009058864,1.13728031366,1.8083787234,0.0221000938196,0.0269167809341,0.0334334752655,0.0263632585843,5.55111512313e-17
1315,cool-rock,0.04,33,0,0.544639035015,0.626604008712,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0210110708978,0.0255904068627,0.0317859790505,0.0250641603485,0.0210110708978,0.0255904068627,0.0317859790505,0.0250641603485,1.59009058864,0.0334095060918,0.0406910651119,0.0505425861389,0.0398542854824,1.13728031366,0.0238954773009,0.0291034659435,0.0361495682245,0.0285049761427,1.59009058864,1.13728031366,1.8083787234,0.0379959735673,0.0462771472936,0.0574810882173,0.045325494294,5.55111512313e-17
1316,cool-rock,0.04,33,20,0.798635510047,0.834881118239,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0279949475628,0.0340964104931,0.0423513309283,0.0333952447296,0.0279949475628,0.0340964104931,0.0423513309283,0.0333952447296,1.59009058864,0.0445145026491,0.0542163814316,0.0673424527256,0.0531014643499,1.13728031366,0.0318381027451,0.0387771764203,0.048165334922,0.0379797544008,1.59009058864,1.13728031366,1.8083787234,0.0506254675352,0.06165922328,0.0765872457583,0.0603912500316,5.55111512313e-17
1317,cool-rock,0.04,40,-20,0.342020143326,0.460456517527,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0154398701582,0.0188049700644,0.0233577522906,0.0184182607011,0.0154398701582,0.0188049700644,0.0233577522906,0.0184182607011,1.34729635533,0.0208020807909,0.02533586763,0.0314698145299,0.0248148555142,1.13728031366,0.0175594603763,0.0213865222532,0.0265643118514,0.0209467253072,1.34729635533,1.13728031366,1.53225362159,0.0236577969667,0.028813983485,0.0357900005393,0.0282214466626,5.55111512313e-17
1318,cool-rock,0.04,40,0,0.642787609687,0.707085839943,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,1.34729635533,0.0319440733462,0.038906243178,0.0483256494211,0.0381061670025,1.13728031366,0.0269646433844,0.03284155284,0.0407926656328,0.0321661922334,1.34729635533,1.13728031366,1.53225362159,0.0363293657547,0.0442473044448,0.0549598097315,0.043337393561,5.55111512313e-17
1319,cool-rock,0.04,40,20,0.866025403784,0.890140831103,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0298478973183,0.0363532082723,0.0451545113278,0.0356056332441,0.0298478973183,0.0363532082723,0.0451545113278,0.0356056332441,1.34729635533,0.0402139632714,0.04897854501,0.0608365085388,0.0479713398992,1.13728031366,0.0339454260243,0.0413437881065,0.051353336806,0.0404935857439,1.34729635533,1.13728031366,1.53225362159,0.0457345487628,0.0557023350316,0.0691881635129,0.0545568604872,5.55111512313e-17
1320,cool-rock,0.04,50,-20,0.5,0.59,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.019783677821,0.0240955050383,0.0299291536266,0.0236,0.019783677821,0.0240955050383,0.0299291536266,0.0236,1.13051587485,0.0223657618395,0.0272403509583,0.0338353832956,0.0266801746464,1.13728031366,0.0224995873176,0.0274033435278,0.034037837224,0.0268398154024,1.13051587485,1.13728031366,1.28571344874,0.02543614064,0.0309799148821,0.0384803153272,0.0303428373903,1.11022302463e-16
1321,cool-rock,0.04,50,0,0.766044443119,0.808156443358,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0270988249226,0.0330049790724,0.0409956582162,0.0323262577343,0.0270988249226,0.0330049790724,0.0409956582162,0.0323262577343,1.13051587485,0.0306356517647,0.0373126527903,0.0463462424132,0.036545347543,1.13728031366,0.0308189601078,0.0375359129517,0.0466235550348,0.0367640165355,1.13051587485,1.13728031366,1.28571344874,0.0348413236481,0.0424349454688,0.0527086691087,0.0415623043165,5.55111512313e-17
1322,cool-rock,0.04,50,20,0.939692620786,0.950547949044,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0318734480971,0.0388202252464,0.0482188060956,0.0380219179618,0.0318734480971,0.0388202252464,0.0482188060956,0.0380219179618,1.13051587485,0.0360334390598,0.0438868809062,0.0545121257572,0.0429843818479,1.13728031366,0.0362490450492,0.0441494779446,0.0548382989206,0.0432415787855,1.13051587485,1.13728031366,1.28571344874,0.0409801208762,0.0499116856826,0.0619955674794,0.0488852912705,5.55111512313e-17
1323,cool-rock,0.04,59.999,-20,0.642774239591,0.707074876465,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0237093924598,0.0288768241497,0.0358680552597,0.0282829950586,0.0237093924598,0.0288768241497,0.0358680552597,0.0282829950586,1.00001007692,0.0237096313774,0.0288771151391,0.0358684166991,0.028283280064,1.13728031366,0.0269642252933,0.0328410436265,0.0407920331361,0.0321656934915,1.00001007692,1.13728031366,1.13729177394,0.0269644970096,0.032841374563,0.040792444194,0.0321660176225,0
1324,cool-rock,0.04,59.999,0,0.866016677006,0.890133675145,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0298476573672,0.0363529160242,0.0451541483248,0.0356053470058,0.0298476573672,0.0363529160242,0.0451541483248,0.0356053470058,1.00001007692,0.0298479581396,0.0363532823495,0.0451546033394,0.0356057057979,1.13728031366,0.0339451531326,0.0413434557384,0.0513529239698,0.0404932602107,1.00001007692,1.13728031366,1.13729177394,0.0339454951951,0.041343872353,0.051353441449,0.0404936682579,1.11022302463e-16
1325,cool-rock,0.04,59.999,20,0.98480472213,0.987539872146,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0331138485863,0.040330969432,0.0500953093997,0.0395015948859,0.0331138485863,0.040330969432,0.0500953093997,0.0395015948859,1.00001007692,0.0331141822718,0.0403313758438,0.050095814206,0.0395019929401,1.13728031366,0.0376597281067,0.0458676175658,0.056972409187,0.0449243862218,1.00001007692,1.13728031366,1.13729177394,0.0376601076006,0.04586807977,0.0569729832932,0.0449248389212,5.55111512313e-17
1326,cool-rock,0.04,60,-20,0.642787609687,0.707085839943,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,1,0.0237097600834,0.0288772718964,0.0358686114082,0.0282834335977,1.13728031366,0.0269646433844,0.03284155284,0.0407926656328,0.0321661922334,1,1.13728031366,1.13728031366,0.0269646433844,0.03284155284,0.0407926656328,0.0321661922334,0
1327,cool-rock,0.04,60,0,0.866025403784,0.890140831103,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0298478973183,0.0363532082723,0.0451545113278,0.0356056332441,0.0298478973183,0.0363532082723,0.0451545113278,0.0356056332441,1,0.0298478973183,0.0363532082723,0.0451545113278,0.0356056332441,1.13728031366,0.0339454260243,0.0413437881065,0.051353336806,0.0404935857439,1,1.13728031366,1.13728031366,0.0339454260243,0.0413437881065,0.051353336806,0.0404935857439,5.55111512313e-17
1328,cool-rock,0.04,60,20,0.984807753012,0.98754235747,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0331139319233,0.0403310709322,0.0500954354737,0.0395016942988,0.0331139319233,0.0403310709322,0.0500954354737,0.0395016942988,1,0.0331139319233,0.0403310709322,0.0500954354737,0.0395016942988,1.13728031366,0.0376598228842,0.045867733,0.0569725525684,0.0449244992822,1,1.13728031366,1.13728031366,0.0376598228842,0.045867733,0.0569725525684,0.0449244992822,0
1329,cool-rock,0.04,75,-20,0.819152044289,0.851704676317,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0285590693472,0.0347834818973,0.0432047459355,0.0340681870527,0.0285590693472,0.0347834818973,0.0432047459355,0.0340681870527,1,0.0285590693472,0.0347834818973,0.0432047459355,0.0340681870527,1.13728031366,0.032479667345,0.0395585692023,0.0491359070091,0.0387450784571,1,1.13728031366,1.13728031366,0.032479667345,0.0395585692023,0.0491359070091,0.0387450784571,5.55111512313e-17
1330,cool-rock,0.04,75,0,0.965925826289,0.972059177557,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0325947552402,0.0396987403566,0.0493100143377,0.0388823671023,0.0325947552402,0.0396987403566,0.0493100143377,0.0388823671023,1,0.0325947552402,0.0396987403566,0.0493100143377,0.0388823671023,1.13728031366,0.0370693734632,0.0451485958847,0.0560793085725,0.0442201506539,1,1.13728031366,1.13728031366,0.0370693734632,0.0451485958847,0.0560793085725,0.0442201506539,5.55111512313e-17
1331,cool-rock,0.04,75,20,0.996194698092,0.996879652435,0.0335316573237,0.040839839048,0.0507273790281,0.04,0.0334270268984,0.0407124045557,0.0505690919745,0.0398751860974,0.0334270268984,0.0407124045557,0.0505690919745,0.0398751860974,1,0.0334270268984,0.0407124045557,0.0505690919745,0.0398751860974,1.13728031366,0.0380158996357,0.046301416223,0.0575112327822,0.0453492641521,1,1.13728031366,1.13728031366,0.0380158996357,0.046301416223,0.0575112327822,0.0453492641521,5.55111512313e-17
1332,cool-rock,0.08,-5,-20,0,0.18,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,1,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0
1333,cool-rock,0.08,-5,0,0,0.18,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,1,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0
1334,cool-rock,0.08,-5,20,0,0.18,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,1,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0
1335,cool-rock,0.08,0,-20,0,0.18,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,1,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0
1336,cool-rock,0.08,0,0,0,0.18,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,1,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0
1337,cool-rock,0.08,0,20,0,0.18,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,1,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0
1338,cool-rock,0.08,10,-20,0,0.18,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,1,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0
1339,cool-rock,0.08,10,0,0.173648177667,0.322391505687,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0216206429855,0.0263328344054,0.0327081522088,0.025791320455,0.0216206429855,0.0263328344054,0.0327081522088,0.025791320455,1,0.0216206429855,0.0263328344054,0.0327081522088,0.025791320455,1,0.0216206429855,0.0263328344054,0.0327081522088,0.025791320455,1,1,1,0.0216206429855,0.0263328344054,0.0327081522088,0.025791320455,0
1340,cool-rock,0.08,10,20,0.5,0.59,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0395673556419,0.0481910100767,0.0598583072532,0.0472,0.0395673556419,0.0481910100767,0.0598583072532,0.0472,1,0.0395673556419,0.0481910100767,0.0598583072532,0.0472,1,0.0395673556419,0.0481910100767,0.0598583072532,0.0472,1,1,1,0.0395673556419,0.0481910100767,0.0598583072532,0.0472,0
1341,cool-rock,0.08,20,-20,0,0.18,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,1,1,1,0.0120713966365,0.0147023420573,0.0182618564501,0.0144,0
1342,cool-rock,0.08,20,0,0.342020143326,0.460456517527,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0308797403163,0.0376099401289,0.0467155045811,0.0368365214022,0.0308797403163,0.0376099401289,0.0467155045811,0.0368365214022,1,0.0308797403163,0.0376099401289,0.0467155045811,0.0368365214022,1,0.0308797403163,0.0376099401289,0.0467155045811,0.0368365214022,1,1,1,0.0308797403163,0.0376099401289,0.0467155045811,0.0368365214022,0
1343,cool-rock,0.08,20,20,0.642787609687,0.707085839943,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0474195201668,0.0577545437928,0.0717372228164,0.0565668671954,0.0474195201668,0.0577545437928,0.0717372228164,0.0565668671954,1,0.0474195201668,0.0577545437928,0.0717372228164,0.0565668671954,1,0.0474195201668,0.0577545437928,0.0717372228164,0.0565668671954,1,1,1,0.0474195201668,0.0577545437928,0.0717372228164,0.0565668671954,0
1344,cool-rock,0.08,25,-20,0.0871557427477,0.251467709053,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0168642580959,0.020539801527,0.0255125955809,0.0201174167242,0.0168642580959,0.020539801527,0.0255125955809,0.0201174167242,1.3,0.0219235355246,0.0267017419851,0.0331663742552,0.0261526417415,1,0.0168642580959,0.020539801527,0.0255125955809,0.0201174167242,1.3,1,1.3,0.0219235355246,0.0267017419851,0.0331663742552,0.0261526417415,1.11022302463e-16
1345,cool-rock,0.08,25,0,0.422618261741,0.526546974627,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.035311985436,0.04300818739,0.053420695916,0.0421237579702,0.035311985436,0.04300818739,0.053420695916,0.0421237579702,1.3,0.0459055810668,0.055910643607,0.0694469046909,0.0547608853612,1,0.035311985436,0.04300818739,0.053420695916,0.0421237579702,1.3,1,1.3,0.0459055810668,0.055910643607,0.0694469046909,0.0547608853612,0
1346,cool-rock,0.08,25,20,0.707106781187,0.759827560573,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0509565547724,0.0620624705561,0.0770881213224,0.0607862048458,0.0509565547724,0.0620624705561,0.0770881213224,0.0607862048458,1.3,0.0662435212041,0.080681211723,0.100214557719,0.0790220662996,1,0.0509565547724,0.0620624705561,0.0770881213224,0.0607862048458,1.3,1,1.3,0.0662435212041,0.080681211723,0.100214557719,0.0790220662996,5.55111512313e-17
1347,cool-rock,0.08,30,-20,0.173648177667,0.322391505687,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0216206429855,0.0263328344054,0.0327081522088,0.025791320455,0.0216206429855,0.0263328344054,0.0327081522088,0.025791320455,1.6,0.0345930287768,0.0421325350487,0.0523330435341,0.0412661127279,1,0.0216206429855,0.0263328344054,0.0327081522088,0.025791320455,1.6,1,1.6,0.0345930287768,0.0421325350487,0.0523330435341,0.0412661127279,5.55111512313e-17
1348,cool-rock,0.08,30,0,0.5,0.59,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0395673556419,0.0481910100767,0.0598583072532,0.0472,0.0395673556419,0.0481910100767,0.0598583072532,0.0472,1.6,0.0633077690271,0.0771056161227,0.095773291605,0.07552,1,0.0395673556419,0.0481910100767,0.0598583072532,0.0472,1.6,1,1.6,0.0633077690271,0.0771056161227,0.095773291605,0.07552,5.55111512313e-17
1349,cool-rock,0.08,30,20,0.766044443119,0.808156443358,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0541976498451,0.0660099581447,0.0819913164324,0.0646525154686,0.0541976498451,0.0660099581447,0.0819913164324,0.0646525154686,1.6,0.0867162397522,0.105615933032,0.131186106292,0.10344402475,1,0.0541976498451,0.0660099581447,0.0819913164324,0.0646525154686,1.6,1,1.6,0.0867162397522,0.105615933032,0.131186106292,0.10344402475,5.55111512313e-17
1350,cool-rock,0.08,33,-20,0.224951054344,0.364459864562,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0244418865734,0.0297689644164,0.0369761873803,0.029156789165,0.0244418865734,0.0297689644164,0.0369761873803,0.029156789165,1.59009058864,0.0388648138091,0.0473353501521,0.0587954875573,0.0463619360462,1,0.0244418865734,0.0297689644164,0.0369761873803,0.029156789165,1.59009058864,1,1.59009058864,0.0388648138091,0.0473353501521,0.0587954875573,0.0463619360462,5.55111512313e-17
1351,cool-rock,0.08,33,0,0.544639035015,0.626604008712,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0420221417955,0.0511808137253,0.063571958101,0.050128320697,0.0420221417955,0.0511808137253,0.063571958101,0.050128320697,1.59009058864,0.0668190121837,0.0813821302237,0.101085172278,0.0797085709647,1,0.0420221417955,0.0511808137253,0.063571958101,0.050128320697,1.59009058864,1,1.59009058864,0.0668190121837,0.0813821302237,0.101085172278,0.0797085709647,5.55111512313e-17
1352,cool-rock,0.08,33,20,0.798635510047,0.834881118239,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0559898951256,0.0681928209862,0.0847026618566,0.0667904894591,0.0559898951256,0.0681928209862,0.0847026618566,0.0667904894591,1.59009058864,0.0890290052982,0.108432762863,0.134684905451,0.1062029287,1,0.0559898951256,0.0681928209862,0.0847026618566,0.0667904894591,1.59009058864,1,1.59009058864,0.0890290052982,0.108432762863,0.134684905451,0.1062029287,5.55111512313e-17
1353,cool-rock,0.08,40,-20,0.342020143326,0.460456517527,0.0670633146473,0.0816796780961,0.101454758056,0.08,0.0308797403163,0.0376099401289,0.0467155045811,0.0368365214022,0.0308797403163,0.0376099401289,0.0467155045811,0.0368365214022,1.34729635533,0.0416041615818,0.0506717352599,0.0629396290597,0.0496297110283,1,0.0308797403163,0.0376099401289,0.0467155045811,0.0368365214022,1.34729635533,1,1.34729635533,0.0416041615818,0.0506717352599,0.0629396290597,0.0496297110283,5.55111512313e-17
