id,nstr,L_over_E_sr1,rho_f,BRF,R,T_down,atmospheric_absorptance
447,68,0.00061548470584997809,0.0019336022302951659,0.0064453407676505533,0.024981211362894572,0.97501878891404314,-2.7693769499848031e-10
448,32,0.00061555813898004816,0.0019338329272771241,0.0064461097575904142,0.024981286523754358,0.9750187128279979,6.4824778878147526e-10
448,68,0.00061548470584997809,0.0019336022302951659,0.0064453407676505533,0.024981211362894572,0.97501878891404314,-2.7693769499848031e-10
449,32,0.00061555813898004816,0.0019338329272771241,0.0064461097575904142,0.024981286523754358,0.9750187128279979,6.4824778878147526e-10
449,68,0.00061548470584997809,0.0019336022302951659,0.0064453407676505533,0.024981211362894572,0.97501878891404314,-2.7693769499848031e-10
450,32,0.0084519371921480731,0.02655254379145473,0.062828671156066232,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
450,68,0.0084504565973447764,0.02654789236569775,0.062817664945076138,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
451,32,0.0019604798693359871,0.0061590291550166149,0.014573504537282709,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
451,68,0.0019601489424853178,0.006157989517653676,0.014571044545708619,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
452,32,0.001515669959683342,0.0047616176106079254,0.01126694712858729,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
452,68,0.0015154458195473731,0.0047609134536033904,0.011265280951168372,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
453,32,0.0016826401084027635,0.0052861698031936551,0.012508143357129757,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
453,68,0.00168242989822809,0.0052855094084531913,0.012506580730049366,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
454,32,0.00088659121227260395,0.0027853084392128816,0.0065906012384335348,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
454,68,0.00088649185303270252,0.0027849962929547408,0.006589862637463347,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
455,32,0.00075039050115524738,0.0023574212857528885,0.005578133978505883,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
455,68,0.00075031744725417198,0.0023571917801539538,0.0055775909219943414,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
456,32,0.00058178205713028865,0.0018277222366708721,0.0043247592499736434,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
456,68,0.00058173081789734916,0.0018275612638730938,0.0043243783558846961,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
457,32,0.00058178205713028865,0.0018277222366708721,0.0043247592499736434,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
457,68,0.00058173081789734916,0.0018275612638730938,0.0043243783558846961,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
458,32,0.00058178205713028865,0.0018277222366708721,0.0043247592499736434,0.014505258595136772,0.98549474106449475,3.4036851115359923e-10
458,68,0.00058173081789734916,0.0018275612638730938,0.0043243783558846961,0.01450524201948232,0.98549475790539953,7.5118133935347942e-11
459,32,0.0043811805309609472,0.013763884570117541,0.02117520703095006,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
459,68,0.0043805056668491842,0.013761764421981855,0.021171945264587468,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
460,32,0.0018474385788456863,0.0058038994672599759,0.0089290761034768861,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
460,68,0.0018471879019000177,0.0058031119424090394,0.0089278645267831368,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
461,32,0.0015067186217826106,0.0047334961532191876,0.0072823017741833656,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
461,68,0.0015065361424334116,0.0047329228774363116,0.007281419811440479,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
462,32,0.0011721824469653665,0.0036825197640533028,0.0056654150216204659,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
462,68,0.0011720741367945407,0.0036821794976163273,0.0056648915347943495,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
463,32,0.00082031352462776737,0.0025770909426109439,0.0039647552963245286,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
463,68,0.00082024834991470028,0.0025768861902111724,0.0039644402926325723,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
464,32,0.00074252202477331742,0.0023327017381564725,0.0035887719048561116,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
464,68,0.00074247063436031814,0.0023325402904125288,0.0035885235237115825,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
465,32,0.00053872109828424081,0.0016924422447035959,0.0026037572995439937,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
465,68,0.00053869003703094838,0.0016923446628984411,0.0026036071736899092,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
466,32,0.00053872109828424081,0.0016924422447035959,0.0026037572995439937,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
466,68,0.00053869003703094838,0.0016923446628984411,0.0026036071736899092,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
467,32,0.00053872109828424081,0.0016924422447035959,0.0026037572995439937,0.007107323999744731,0.9928926760997453,-9.9490082838826766e-11
467,68,0.00053869003703094838,0.0016923446628984411,0.0026036071736899092,0.007107339694471056,0.99289266142195398,-1.1164250635076201e-09
468,32,0.0025660878095821365,0.0080616026110495644,0.009308736875178511,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
468,68,0.0025657515020296616,0.0080605460697133618,0.0093075168863287778,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
469,32,0.0017615850469033336,0.0055341826420251443,0.0063903236762355422,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
469,68,0.0017613763538033671,0.0055335270133154346,0.0063895666214114633,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
470,32,0.0015239910969895762,0.0047877592344387028,0.0055284281656366027,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
470,68,0.0015238228656852151,0.0047872307202088179,0.005527817889970814,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
471,32,0.0008962987086807956,0.0028158054386136057,0.0032514120559383546,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
471,68,0.00089623607276449811,0.0028156086620791144,0.0032511848379680373,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
472,32,0.00077850767433131855,0.0024457539904425454,0.0028241134495072097,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
472,68,0.00077845908255869795,0.0024456013348866557,0.0028239371780546373,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
473,32,0.00073948783093441789,0.0023231695370826183,0.0026825651152155758,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
473,68,0.00073944586015384358,0.0023230376819867006,0.0026824128620653313,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
474,32,0.00051797582474101544,0.0016272690457434884,0.0018790084432078968,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
474,68,0.00051795415106743324,0.0016272009558897862,0.0018789298198171687,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
475,32,0.00051797582474101544,0.0016272690457434884,0.0018790084432078968,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
475,68,0.00051795415106743324,0.0016272009558897862,0.0018789298198171687,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
476,32,0.00051797582474101544,0.0016272690457434884,0.0018790084432078968,0.0044416091406243446,0.99555839022732107,6.3205463085580504e-10
476,68,0.00051795415106743324,0.0016272009558897862,0.0018789298198171687,0.0044416104664502833,0.99555839010589731,-5.7234761374758136e-10
477,32,0.0019127515202128865,0.0060090861240435127,0.0061317205347382782,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
477,68,0.0019125387003913307,0.006008417530855575,0.0061310382967914032,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
478,32,0.0017234631286576728,0.0054144191037238248,0.0055249174527794136,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
478,68,0.0017232717083667133,0.0054138177391439991,0.0055243038154530605,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
479,32,0.0016050785837588067,0.0050425030871709764,0.0051454113134397723,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
479,68,0.0016049110229810258,0.0050419766794624708,0.0051448741627168068,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
480,32,0.00079015606886759324,0.0024823485011438214,0.0025330086746365526,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
480,68,0.00079011111687267541,0.0024822072802868234,0.0025328645717212486,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
481,32,0.0007629255800732529,0.0023968013975938628,0.0024457157118304724,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
481,68,0.00076288321628590608,0.0023966683078307559,0.0024455799059497508,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
482,32,0.00074607888255199411,0.002343875936423827,0.0023917101392079867,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
482,68,0.00074603965148070932,0.0023437526883784859,0.0023915843758964142,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
483,32,0.00051303367419263377,0.0016117428218877577,0.0016446355325385282,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
483,68,0.00051301548486158786,0.0016116856784189702,0.0016445772228765002,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
484,32,0.00051303367419263377,0.0016117428218877577,0.0016446355325385282,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
484,68,0.00051301548486158786,0.0016116856784189702,0.0016445772228765002,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
485,32,0.00051303367419263377,0.0016117428218877577,0.0016446355325385282,0.0036497254245399799,0.99635027474208149,-1.6662149437962626e-10
485,68,0.00051301548486158786,0.0016116856784189702,0.0016445772228765002,0.0036497291212026161,0.99635027098636331,-1.0756595614225262e-10
486,32,0.062984997899110884,0.1978732066862153,1.3191547112414355,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
486,68,0.062985225178369519,0.19787392070506454,1.3191594713670971,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
487,32,0.0067002955727248296,0.02104959934815254,0.14033066232101693,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
487,68,0.0067003653819356314,0.021049818660256348,0.140332124401709,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
488,32,0.0047825361739635159,0.015024780509651219,0.10016520339767479,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
488,68,0.0047825858714753283,0.01502493663898923,0.10016624425992821,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
489,32,0.0089257635519234685,0.028041113202402306,0.18694075468268204,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
489,68,0.0089258530023236041,0.028041394219122232,0.18694262812748155,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
490,32,0.0031474907547946978,0.0098881338325048154,0.065920892216698779,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
490,68,0.0031475145448354477,0.0098882085711220636,0.065921390474147093,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
491,32,0.00239214714962182,0.0075151519115576734,0.050101012743717824,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
491,68,0.0023921715241462136,0.0075152284863844428,0.050101523242562951,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
492,32,0.0020893746866104419,0.0065639641660518401,0.043759761107012268,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
492,68,0.0020894033743641951,0.0065640542912882797,0.043760361941921865,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
493,32,0.0020893746866104419,0.0065639641660518401,0.043759761107012268,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
493,68,0.0020894033743641951,0.0065640542912882797,0.043760361941921865,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
494,32,0.0020893746866104419,0.0065639641660518401,0.043759761107012268,0.18418115873885235,0.81581884138592486,-1.2477718858150411e-10
494,68,0.0020894033743641951,0.0065640542912882797,0.043760361941921865,0.18418132769861839,0.81581867192934576,3.7203584657419242e-10
495,32,0.042058743953008654,0.13213144102198612,0.44043813673995375,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
495,68,0.042058984553785581,0.13213219689161937,0.44044065630539792,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
496,32,0.0071521074535932094,0.02246900823389323,0.074896694112977433,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
496,68,0.0071521806946569944,0.022469238327481156,0.074897461091603862,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
497,32,0.0052882339759561994,0.016613477009327939,0.055378256697759802,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
497,68,0.005288280710564381,0.01661362383042967,0.055378746101432237,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
498,32,0.0073977085290577813,0.02324058676828648,0.077468622560954936,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
498,68,0.0073977820508186491,0.023240817743710302,0.077469392479034338,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
499,32,0.0032839379375041917,0.010316795299307987,0.034389317664359959,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
499,68,0.0032839630941784307,0.010316874331330963,0.034389581104436545,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
500,32,0.0026338460296632541,0.0082744713374767239,0.027581571124922415,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
500,68,0.0026338685760745511,0.0082745421691168188,0.027581807230389398,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
501,32,0.0021463828570155875,0.0067430606153912409,0.022476868717970805,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
501,68,0.0021464085801184765,0.0067431414269023045,0.022477138089674348,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
502,32,0.0021463828570155875,0.0067430606153912409,0.022476868717970805,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
502,68,0.0021464085801184765,0.0067431414269023045,0.022477138089674348,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
503,32,0.0021463828570155875,0.0067430606153912409,0.022476868717970805,0.078965526110634524,0.92103447296950525,9.1986018802003855e-10
503,68,0.0021464085801184765,0.0067431414269023045,0.022477138089674348,0.078965439704068385,0.92103456068192036,-3.85988796480774e-10
504,32,0.02910193184327307,0.091426415284097548,0.2163333285871894,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
504,68,0.029102249199332849,0.091427412287563514,0.21633568769836897,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
505,32,0.006998783130667984,0.021987325667374713,0.052026444803431611,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
505,68,0.0069988561575071249,0.021987555087956072,0.052026987658774428,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
506,32,0.0053326270463770822,0.016752941953232479,0.0396408377722006,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
506,68,0.0053326799580073522,0.016753108180021424,0.03964123109829177,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
507,32,0.0060080068229947138,0.018874710097837546,0.044661368915047656,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
507,68,0.006008073434502278,0.018874919364060355,0.04466186408111536,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
508,32,0.0031649750290211756,0.0099430622999680685,0.023527289755568368,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
508,68,0.0031650007665459008,0.009943143156786665,0.023527481079100538,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
509,32,0.0026475743427938495,0.0083176001051539824,0.01968111853684474,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
509,68,0.0026475963908177262,0.0083176693710638201,0.019681282433950259,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
510,32,0.0020549951699873198,0.0064559577291946717,0.015276097399586042,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
510,68,0.002055018005387748,0.0064560294687208992,0.015276267149766576,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
511,32,0.0020549951699873198,0.0064559577291946717,0.015276097399586042,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
511,68,0.002055018005387748,0.0064560294687208992,0.015276267149766576,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
512,32,0.0020549951699873198,0.0064559577291946717,0.015276097399586042,0.047445332911363429,0.95255466688512713,2.0350943152891432e-10
512,68,0.002055018005387748,0.0064560294687208992,0.015276267149766576,0.047445281422711087,0.95255471905516731,-4.7787840351531941e-10
513,32,0.015457479384096905,0.048561103676094515,0.074709390270914638,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
513,68,0.015457557251646882,0.048561348304217482,0.07470976662187305,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
514,32,0.0065737849400294276,0.020652154473875667,0.0317725453444241,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
514,68,0.0065738335419811807,0.020652307161410245,0.031772780248323453,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
515,32,0.0052972482234180758,0.016641796102931809,0.025602763235279706,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
515,68,0.0052972792568824825,0.016641893597435606,0.025602913226824009,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
516,32,0.0042040361411182954,0.01320736905636322,0.020319029317481876,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
516,68,0.0042040609682866201,0.013207447053212838,0.020319149312635135,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
517,32,0.0029204044841059469,0.0091747212727779325,0.014114955804273742,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
517,68,0.0029204194596292288,0.0091747683197718581,0.014115028184264397,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
518,32,0.0026153183720794655,0.0082162649845232659,0.012640407668497331,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
518,68,0.0026153305317712125,0.0082163031853215284,0.012640466438956197,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
519,32,0.001896774690407436,0.005958893432899055,0.0091675283583062383,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
519,68,0.0018967870417439391,0.0059589322357670753,0.0091675880550262691,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
520,32,0.001896774690407436,0.005958893432899055,0.0091675283583062383,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
520,68,0.0018967870417439391,0.0059589322357670753,0.0091675880550262691,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
521,32,0.001896774690407436,0.005958893432899055,0.0091675283583062383,0.023749683205780216,0.97625031655790961,2.3631019363534733e-10
521,68,0.0018967870417439391,0.0059589322357670753,0.0091675880550262691,0.023749678659929996,0.97625032162245429,-2.8238433813498887e-10
522,32,0.0090723171624359882,0.028501524948545499,0.032910726202715158,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
522,68,0.0090723595147322832,0.028501658002208403,0.032910879839851345,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
523,32,0.0062195504733520866,0.019539294075713837,0.022562033388777287,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
523,68,0.0062195903984297463,0.019539419504044506,0.022562178220938239,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
524,32,0.0053425979085993365,0.016784266340739869,0.019380801379953076,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
524,68,0.0053426239765076823,0.016784348235489223,0.019380895943864246,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
525,32,0.0031850899042150794,0.010006255044105111,0.011554228086588271,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
525,68,0.0031851033460198568,0.010006297272780251,0.01155427684806219,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
526,32,0.0027491211607750679,0.0086366188425191972,0.0099727084272333046,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
526,68,0.0027491328369192683,0.0086366555242080398,0.0099727507835991602,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
527,32,0.0025932773302193893,0.0081470210093381856,0.0094073695456698761,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
527,68,0.002593286820163028,0.0081470508228754044,0.0094074039713773535,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
528,32,0.0018079182025450371,0.0056797425434067525,0.0065584017727273163,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
528,68,0.00180792696326585,0.0056797700660228979,0.0065584335531069966,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
529,32,0.0018079182025450371,0.0056797425434067525,0.0065584017727273163,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
529,68,0.00180792696326585,0.0056797700660228979,0.0065584335531069966,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
530,32,0.0018079182025450371,0.0056797425434067525,0.0065584017727273163,0.014897217977533971,0.98510278222445424,-2.0198820394057293e-10
530,68,0.00180792696326585,0.0056797700660228979,0.0065584335531069966,0.014897209006121055,0.98510279047982141,5.1405757428568677e-10
531,32,0.0067382445950584851,0.021168819717926866,0.021600836446864148,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
531,68,0.0067383141156222666,0.021169038123219318,0.021601059309407467,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
532,32,0.0060612726949755375,0.019042049769939555,0.019430663030550566,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
532,68,0.0060613160823847828,0.019042186075505698,0.019430802117862956,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
533,32,0.0056312861793146474,0.01769120729119663,0.018052252337955745,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
533,68,0.0056313395192155551,0.017691374863437467,0.018052423330038231,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
534,32,0.0027859221628270862,0.0087522326002105605,0.0089308495920515929,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
534,68,0.0027859386863017645,0.0087522845102372231,0.0089309025614665548,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
535,32,0.0026828594534085318,0.0084284515494421706,0.0086004607647369082,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
535,68,0.0026828721310667852,0.0084284913774802048,0.008600501405592046,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
536,32,0.0026165608855174853,0.0082201684556121347,0.0083879269955225867,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
536,68,0.002616574525156221,0.0082202113058009851,0.0083879707202050863,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
537,32,0.001782732425678265,0.0056006190918271494,0.0057149174406399489,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
537,68,0.0017827414402636522,0.0056006474119823764,0.0057149463387575275,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
538,32,0.001782732425678265,0.0056006190918271494,0.0057149174406399489,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
538,68,0.0017827414402636522,0.0056006474119823764,0.0057149463387575275,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
539,32,0.001782732425678265,0.0056006190918271494,0.0057149174406399489,0.012240554799068132,0.98775944517648251,2.4449331448295197e-11
539,68,0.0017827414402636522,0.0056006474119823764,0.0057149463387575275,0.012240553351435509,0.9877594468311548,-1.8259027623201973e-10
540,32,0.12146650868386492,0.38159829133843087,2.5439886089228727,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
540,68,0.12146632168458713,0.38159770386287351,2.5439846924191567,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
541,32,0.016136160086065564,0.050693241983532422,0.33795494655688285,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
541,68,0.016136151804241876,0.050693215965415962,0.33795477310277311,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
542,32,0.011491193905017769,0.03610065035297963,0.24067100235319755,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
542,68,0.011491190225037024,0.036100638791979153,0.24067092527986103,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
543,32,0.020144948771442624,0.063287223067306872,0.42191482044871248,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
543,68,0.020144975045989128,0.063287305611229153,0.42191537074152768,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
544,32,0.0077608446483770441,0.024381412532992985,0.16254275021995324,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
544,68,0.0077608442204967088,0.024381411188767264,0.16254274125844845,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
545,32,0.0059207861173236759,0.018600698169660496,0.12400465446440331,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
545,68,0.0059207901675291672,0.018600710893756311,0.12400473929170874,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
546,32,0.0050713034893357855,0.015931969786221589,0.10621313190814392,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
546,68,0.0050713158843173501,0.015932008726204611,0.10621339150803075,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
547,32,0.0050713034893357855,0.015931969786221589,0.10621313190814392,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
547,68,0.0050713158843173501,0.015932008726204611,0.10621339150803075,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
548,32,0.0050713034893357855,0.015931969786221589,0.10621313190814392,0.36963113068134817,0.6303688687886897,5.2996207422495445e-10
548,68,0.0050713158843173501,0.015932008726204611,0.10621339150803075,0.36963166915459733,0.63036833054543018,2.999724912911006e-10
549,32,0.10500681389391214,0.32988863510598498,1.0996287836866168,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
549,68,0.10500673223356076,0.32988837856242503,1.0996279285414168,0.20169216268455448,0.79830783691259644,4.0284908742194148e-10
550,32,0.021044188183677384,0.066112266998601996,0.22037422332867332,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
550,68,0.021044190522724465,0.066112274346935132,0.22037424782311713,0.20169216268455448,0.79830783691259644,4.0284908742194148e-10
551,32,0.015421071095925071,0.048446723665444107,0.1614890788848137,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
551,68,0.015421070846437256,0.048446722881655017,0.1614890762721834,0.20169216268455448,0.79830783691259644,4.0284908742194148e-10
552,32,0.021588611935048272,0.067822624656348585,0.22607541552116195,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
552,68,0.021588638292094082,0.067822707459450071,0.22607569153150026,0.20169216268455448,0.79830783691259644,4.0284908742194148e-10
553,32,0.010091006738114264,0.031701832635784875,0.10567277545261626,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
553,68,0.010091010813328392,0.031701845438447639,0.1056728181281588,0.20169216268455448,0.79830783691259644,4.0284908742194148e-10
554,32,0.0080327621643071171,0.025235666603421286,0.084118888678070949,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
554,68,0.0080327683520995952,0.025235686042944676,0.084118953476482253,0.20169216268455448,0.79830783691259644,4.0284908742194148e-10
555,32,0.0065246394389648086,0.020497759328774071,0.068325864429246902,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
555,68,0.0065246551455370224,0.020497808672425951,0.068326028908086506,0.20169216268455448,0.79830783691259644,4.0284908742194148e-10
556,32,0.0065246394389648086,0.020497759328774071,0.068325864429246902,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
556,68,0.0065246551455370224,0.020497808672425951,0.068326028908086506,0.20169216268455448,0.79830783691259644,4.0284908742194148e-10
557,32,0.0065246394389648086,0.020497759328774071,0.068325864429246902,0.20169208493820423,0.79830791477277385,2.8902191751001283e-10
